participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.risk,session.config.participation_fee,session.config.num_rounds,session.config.real_world_currency_per_point,session.config.belief_elicitation,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.wrong_answer1_1,Intro.1.player.wrong_answer1_2,Intro.1.player.wrong_answer2_1,Intro.1.player.wrong_answer2_2,Intro.1.player.wrong_answer3_1,Intro.1.player.wrong_answer3_2,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.comprehension,dPGG.1.player.donation,dPGG.1.player.review_instructions,dPGG.1.player.review_contact,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.comprehension,dPGG.2.player.donation,dPGG.2.player.review_instructions,dPGG.2.player.review_contact,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.comprehension,dPGG.3.player.donation,dPGG.3.player.review_instructions,dPGG.3.player.review_contact,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.comprehension,dPGG.4.player.donation,dPGG.4.player.review_instructions,dPGG.4.player.review_contact,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.comprehension,dPGG.5.player.donation,dPGG.5.player.review_instructions,dPGG.5.player.review_contact,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.comprehension,dPGG.6.player.donation,dPGG.6.player.review_instructions,dPGG.6.player.review_contact,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.comprehension,dPGG.7.player.donation,dPGG.7.player.review_instructions,dPGG.7.player.review_contact,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.comprehension,dPGG.8.player.donation,dPGG.8.player.review_instructions,dPGG.8.player.review_contact,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.comprehension,dPGG.9.player.donation,dPGG.9.player.review_instructions,dPGG.9.player.review_contact,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.comprehension,dPGG.10.player.donation,dPGG.10.player.review_instructions,dPGG.10.player.review_contact,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,HLPL.1.player.id_in_group,HLPL.1.player.review_instructions,HLPL.1.player.review_contact,HLPL.1.player.choice_1,HLPL.1.player.choice_2,HLPL.1.player.choice_3,HLPL.1.player.choice_4,HLPL.1.player.choice_5,HLPL.1.player.choice_6,HLPL.1.player.choice_7,HLPL.1.player.choice_8,HLPL.1.player.choice_9,HLPL.1.player.choice_10,HLPL.1.player.choice_11,HLPL.1.player.random_draw,HLPL.1.player.choice_to_pay,HLPL.1.player.option_to_pay,HLPL.1.player.inconsistent,HLPL.1.player.switching_row,HLPL.1.player.payoff,HLPL.1.group.id_in_subsession,HLPL.1.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
11,b95zxmc2,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.224241+00:00,1,,,217,15.85,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,11,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,3,,,0,0,8,20,17,,3,3,23,0,23,4,0,0,53,13.25,20,0,80,1,3,,,0,0,,23,11,,10,10,33,0,10,4,0,0,54,13.5,21,0,107,2,3,,,0,0,,33,18,,11,11,44,0,11,4,0,0,76,19.0,29,0,137,3,3,,,0,0,,44,25,,10,10,54,0,10,4,0,0,93,23.25,35,0,177,4,3,,,0,0,,54,22,,28,28,82,0,28,4,0,0,133,33.25,50,0,224,5,3,,,0,0,,82,49,,7,7,89,0,7,4,0,0,148,37.0,56,0,291,6,3,,,0,0,,89,31,,28,28,117,0,28,4,0,0,155,38.75,59,0,367,7,3,,,0,0,,117,54,,18,18,135,0,18,4,0,0,192,48.0,72,0,448,8,3,,,0,0,,135,33,,34,34,169,0,34,4,0,0,178,44.5,67,0,544,9,3,0,70,0,0,,169,60,,18,18,187,0,-52,4,0,0,208,52.0,78,0,634,10,11,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,33,choice_3,lottery,0,7,100,1,1,11,2,6,6,5,1,0,2,3,5,2,2,4,6,6,64,female,8,4,lorem ipsum 1,lorem ipsum 2,0,1,1
12,xq5dojpf,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.255648+00:00,1,,,212,15.60,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,12,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,4,,,0,0,,20,9,,11,11,31,0,31,4,0,0,53,13.25,20,0,80,1,4,,,0,0,,31,18,,3,3,34,0,3,4,0,0,54,13.5,21,0,107,2,4,,,0,0,,34,22,,7,7,41,0,7,4,0,0,76,19.0,29,0,137,3,4,,,0,0,,41,25,,10,10,51,0,10,4,0,0,93,23.25,35,0,177,4,4,,,0,0,,51,32,,18,18,69,0,18,4,0,0,133,33.25,50,0,224,5,4,,,0,0,,69,22,,34,34,103,0,34,4,0,0,148,37.0,56,0,291,6,4,,,0,0,,103,52,,7,7,110,0,7,4,0,0,155,38.75,59,0,367,7,4,,,0,0,,110,49,,23,23,133,0,23,4,0,0,192,48.0,72,0,448,8,4,,,0,0,,133,52,,15,15,148,0,15,4,0,0,178,44.5,67,0,544,9,4,1,52,0,0,,148,42,,36,36,184,0,-16,4,0,0,208,52.0,78,0,634,10,12,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,96,choice_8,certainty,0,7,80,1,1,12,2,2,1,5,2,0,5,3,4,4,5,1,4,2,32,male,0,3,lorem ipsum 1,lorem ipsum 2,0,1,1
13,exm00kda,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.284793+00:00,1,,,287,19.35,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,13,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,1,,,0,0,8,20,9,,14,14,34,0,34,5,0,0,59,14.75,23,0,80,1,1,,,0,0,,34,26,,4,4,38,0,4,5,0,0,79,19.75,30,0,113,2,1,,,0,0,,38,29,,5,5,43,0,5,5,0,0,89,22.25,34,0,154,3,1,,,0,0,,43,17,,30,30,73,0,30,5,0,0,125,31.25,47,0,201,4,1,,,0,0,,73,40,,17,17,90,0,17,5,0,0,152,38.0,57,0,264,5,1,,,0,0,,90,36,,22,22,112,0,22,5,0,0,154,38.5,58,0,340,6,1,,,0,0,,112,52,,14,14,126,0,14,5,0,0,175,43.75,66,0,418,7,1,,,0,0,,126,55,,19,19,145,0,19,5,0,0,197,49.25,74,0,507,8,1,,,0,0,,145,35,,29,29,174,0,29,5,0,0,169,42.25,64,0,606,9,1,2,10,0,0,,174,61,,13,13,187,0,3,5,0,0,196,49.0,74,0,693,10,13,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,74,choice_11,certainty,0,7,110,1,1,13,3,5,0,0,3,2,4,4,4,4,4,6,5,1,48,not specified,7,3,lorem ipsum 1,lorem ipsum 2,0,1,1
14,895vvrvd,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.323056+00:00,1,,,258,17.90,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,14,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,2,,,0,0,8,20,16,,7,7,27,0,27,5,0,0,59,14.75,23,0,80,1,2,,,0,0,,27,21,,9,9,36,0,9,5,0,0,79,19.75,30,0,113,2,2,,,0,0,,36,15,,19,19,55,0,19,5,0,0,89,22.25,34,0,154,3,2,,,0,0,,55,38,,9,9,64,0,9,5,0,0,125,31.25,47,0,201,4,2,,,0,0,,64,31,,26,26,90,0,26,5,0,0,152,38.0,57,0,264,5,2,,,0,0,,90,36,,22,22,112,0,22,5,0,0,154,38.5,58,0,340,6,2,,,0,0,,112,35,,31,31,143,0,31,5,0,0,175,43.75,66,0,418,7,2,,,0,0,,143,50,,24,24,167,0,24,5,0,0,197,49.25,74,0,507,8,2,,,0,0,,167,40,,24,24,191,0,24,5,0,0,169,42.25,64,0,606,9,2,1,62,0,0,,191,45,,29,29,220,0,-33,5,0,0,196,49.0,74,0,693,10,14,0,0,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,certainty,48,choice_10,certainty,0,6,100,1,1,14,2,4,6,3,1,2,5,5,5,4,1,2,2,5,45,not specified,6,1,lorem ipsum 1,lorem ipsum 2,0,1,1
15,tp9c3k4y,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.356910+00:00,1,,,144,12.20,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,15,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,3,,,0,0,8,20,18,,5,5,25,0,25,5,0,0,59,14.75,23,0,80,1,3,,,0,0,,25,13,,17,17,42,0,17,5,0,0,79,19.75,30,0,113,2,3,,,0,0,,42,26,,8,8,50,0,8,5,0,0,89,22.25,34,0,154,3,3,,,0,0,,50,30,,17,17,67,0,17,5,0,0,125,31.25,47,0,201,4,3,,,0,0,,67,42,,15,15,82,0,15,5,0,0,152,38.0,57,0,264,5,3,,,0,0,,82,44,,14,14,96,0,14,5,0,0,154,38.5,58,0,340,6,3,,,0,0,,96,35,,31,31,127,0,31,5,0,0,175,43.75,66,0,418,7,3,,,0,0,,127,62,,12,12,139,0,12,5,0,0,197,49.25,74,0,507,8,3,,,0,0,,139,39,,25,25,164,0,25,5,0,0,169,42.25,64,0,606,9,3,3,38,0,0,,164,56,,18,18,182,0,-20,5,0,0,196,49.0,74,0,693,10,15,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,51,choice_2,lottery,0,7,0,1,1,15,0,3,5,0,3,0,3,6,3,3,1,4,6,3,43,male,0,0,lorem ipsum 1,lorem ipsum 2,0,1,1
16,5urzgjbm,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.387797+00:00,1,,,254,17.70,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,16,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,4,,,0,0,,20,16,,7,7,27,0,27,5,0,0,59,14.75,23,0,80,1,4,,,0,0,,27,19,,11,11,38,0,11,5,0,0,79,19.75,30,0,113,2,4,,,0,0,,38,19,,15,15,53,0,15,5,0,0,89,22.25,34,0,154,3,4,,,0,0,,53,40,,7,7,60,0,7,5,0,0,125,31.25,47,0,201,4,4,,,0,0,,60,39,,18,18,78,0,18,5,0,0,152,38.0,57,0,264,5,4,,,0,0,,78,38,,20,20,98,0,20,5,0,0,154,38.5,58,0,340,6,4,,,0,0,,98,53,,13,13,111,0,13,5,0,0,175,43.75,66,0,418,7,4,,,0,0,,111,30,,44,44,155,0,44,5,0,0,197,49.25,74,0,507,8,4,,,0,0,,155,55,,9,9,164,0,9,5,0,0,169,42.25,64,0,606,9,4,3,30,0,0,,164,34,,40,40,204,0,10,5,0,0,196,49.0,74,0,693,10,16,0,0,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,certainty,40,choice_8,certainty,0,6,80,1,1,16,5,4,2,1,5,1,4,1,1,2,6,2,4,3,38,diverse,3,5,lorem ipsum 1,lorem ipsum 2,0,1,1
17,s6onnp2m,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.422862+00:00,1,,,214,15.70,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,17,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,1,,,0,0,8,20,17,,6,6,26,0,26,6,0,0,59,14.75,23,0,80,1,1,,,0,0,,26,16,,9,9,35,0,9,6,0,0,66,16.5,25,0,113,2,1,,,0,0,,35,18,,13,13,48,0,13,6,0,0,82,20.5,31,0,147,3,1,,,0,0,,48,31,,11,11,59,0,11,6,0,0,111,27.75,42,0,189,4,1,,,0,0,,59,23,,24,24,83,0,24,6,0,0,123,30.75,47,0,246,5,1,,,0,0,,83,48,,8,8,91,0,8,6,0,0,149,37.25,56,0,311,6,1,,,0,0,,91,48,,21,21,112,0,21,6,0,0,182,45.5,69,0,386,7,1,,,0,0,,112,55,,20,20,132,0,20,6,0,0,199,49.75,75,0,480,8,1,,,0,0,,132,58,,15,15,147,0,15,6,0,0,194,48.5,73,0,581,9,1,3,72,0,0,,147,40,,39,39,186,0,-33,6,0,0,209,52.25,79,0,679,10,17,0,0,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,certainty,41,choice_5,lottery,0,6,100,1,1,17,3,4,0,2,1,6,0,4,6,4,2,4,5,5,27,not specified,7,0,lorem ipsum 1,lorem ipsum 2,0,1,1
18,ri4iyxmt,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.449740+00:00,1,,,250,17.50,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,18,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,2,,,0,0,8,20,13,,10,10,30,0,30,6,0,0,59,14.75,23,0,80,1,2,,,0,0,,30,18,,7,7,37,0,7,6,0,0,66,16.5,25,0,113,2,2,,,0,0,,37,25,,6,6,43,0,6,6,0,0,82,20.5,31,0,147,3,2,,,0,0,,43,20,,22,22,65,0,22,6,0,0,111,27.75,42,0,189,4,2,,,0,0,,65,23,,24,24,89,0,24,6,0,0,123,30.75,47,0,246,5,2,,,0,0,,89,41,,15,15,104,0,15,6,0,0,149,37.25,56,0,311,6,2,,,0,0,,104,51,,18,18,122,0,18,6,0,0,182,45.5,69,0,386,7,2,,,0,0,,122,49,,26,26,148,0,26,6,0,0,199,49.75,75,0,480,8,2,,,0,0,,148,36,,37,37,185,0,37,6,0,0,194,48.5,73,0,581,9,2,1,27,0,0,,185,67,,12,12,197,0,-15,6,0,0,209,52.25,79,0,679,10,18,0,0,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,certainty,52,choice_8,certainty,0,6,80,1,1,18,6,1,1,2,1,4,0,2,5,2,5,2,3,1,65,diverse,4,4,lorem ipsum 1,lorem ipsum 2,0,1,1
19,2e42obge,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.479730+00:00,1,,,195,14.75,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,19,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,3,,,0,0,8,20,11,,12,12,32,0,32,6,0,0,59,14.75,23,0,80,1,3,,,0,0,,32,14,,11,11,43,0,11,6,0,0,66,16.5,25,0,113,2,3,,,0,0,,43,23,,8,8,51,0,8,6,0,0,82,20.5,31,0,147,3,3,,,0,0,,51,37,,5,5,56,0,5,6,0,0,111,27.75,42,0,189,4,3,,,0,0,,56,33,,14,14,70,0,14,6,0,0,123,30.75,47,0,246,5,3,,,0,0,,70,36,,20,20,90,0,20,6,0,0,149,37.25,56,0,311,6,3,,,0,0,,90,49,,20,20,110,0,20,6,0,0,182,45.5,69,0,386,7,3,,,0,0,,110,33,,42,42,152,0,42,6,0,0,199,49.75,75,0,480,8,3,,,0,0,,152,39,,34,34,186,0,34,6,0,0,194,48.5,73,0,581,9,3,2,32,0,0,,186,38,,41,41,227,0,9,6,0,0,209,52.25,79,0,679,10,19,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,95,choice_1,lottery,0,7,0,1,1,19,0,5,4,4,1,6,0,0,5,5,3,2,3,5,22,diverse,1,0,lorem ipsum 1,lorem ipsum 2,0,1,1
20,05wgzm3q,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.510462+00:00,1,,,147,12.35,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,20,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,4,,,0,0,,20,18,,5,5,25,0,25,6,0,0,59,14.75,23,0,80,1,4,,,0,0,,25,18,,7,7,32,0,7,6,0,0,66,16.5,25,0,113,2,4,,,0,0,,32,16,,15,15,47,0,15,6,0,0,82,20.5,31,0,147,3,4,,,0,0,,47,23,,19,19,66,0,19,6,0,0,111,27.75,42,0,189,4,4,,,0,0,,66,44,,3,3,69,0,3,6,0,0,123,30.75,47,0,246,5,4,,,0,0,,69,24,,32,32,101,0,32,6,0,0,149,37.25,56,0,311,6,4,,,0,0,,101,34,,35,35,136,0,35,6,0,0,182,45.5,69,0,386,7,4,,,0,0,,136,62,,13,13,149,0,13,6,0,0,199,49.75,75,0,480,8,4,,,0,0,,149,61,,12,12,161,0,12,6,0,0,194,48.5,73,0,581,9,4,0,29,0,0,,161,64,,15,15,176,0,-14,6,0,0,209,52.25,79,0,679,10,20,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,80,choice_1,lottery,0,7,0,1,1,20,4,2,4,1,1,2,5,1,1,0,6,2,3,1,64,male,3,4,lorem ipsum 1,lorem ipsum 2,0,1,1
21,hpcvnqhy,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.541790+00:00,1,,,263,18.15,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,21,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,1,,,0,0,8,20,10,,8,8,28,0,28,7,0,0,46,11.5,18,0,80,1,1,,,0,0,,28,12,,11,11,39,0,11,7,0,0,60,15.0,23,0,106,2,1,,,0,0,,39,31,,4,4,43,0,4,7,0,0,91,22.75,35,0,138,3,1,,,0,0,,43,19,,19,19,62,0,19,7,0,0,99,24.75,38,0,187,4,1,,,0,0,,62,43,,7,7,69,0,7,7,0,0,131,32.75,50,0,240,5,1,,,0,0,,69,30,,29,29,98,0,29,7,0,0,155,38.75,59,0,309,6,1,,,0,0,,98,48,,21,21,119,0,21,7,0,0,182,45.5,69,0,390,7,1,,,0,0,,119,50,,27,27,146,0,27,7,0,0,204,51.0,77,0,484,8,1,,,0,0,,146,62,,18,18,164,0,18,7,0,0,212,53.0,80,0,588,9,1,3,40,0,0,,164,44,,39,39,203,0,-1,7,0,0,220,55.0,83,0,696,10,21,0,0,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,certainty,19,choice_3,lottery,0,6,100,1,1,21,3,0,3,4,2,4,1,2,1,6,4,4,5,0,47,diverse,5,5,lorem ipsum 1,lorem ipsum 2,0,1,1
22,pos742so,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.577555+00:00,1,,,260,18.00,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,22,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,2,,,0,0,8,20,13,,5,5,25,0,25,7,0,0,46,11.5,18,0,80,1,2,,,0,0,,25,14,,9,9,34,0,9,7,0,0,60,15.0,23,0,106,2,2,,,0,0,,34,22,,13,13,47,0,13,7,0,0,91,22.75,35,0,138,3,2,,,0,0,,47,28,,10,10,57,0,10,7,0,0,99,24.75,38,0,187,4,2,,,0,0,,57,36,,14,14,71,0,14,7,0,0,131,32.75,50,0,240,5,2,,,0,0,,71,28,,31,31,102,0,31,7,0,0,155,38.75,59,0,309,6,2,,,0,0,,102,42,,27,27,129,0,27,7,0,0,182,45.5,69,0,390,7,2,,,0,0,,129,53,,24,24,153,0,24,7,0,0,204,51.0,77,0,484,8,2,,,0,0,,153,51,,29,29,182,0,29,7,0,0,212,53.0,80,0,588,9,2,3,18,0,0,,182,57,,26,26,208,0,8,7,0,0,220,55.0,83,0,696,10,22,0,0,lottery,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,76,choice_7,certainty,0,7,70,1,1,22,2,5,4,2,3,1,6,5,6,3,2,5,1,0,19,not specified,1,2,lorem ipsum 1,lorem ipsum 2,0,1,1
23,ma72cnoo,,1,77,77,Outro,Outro_Final,2021-06-23 14:15:04.614033+00:00,1,,,281,19.05,mwpj5cxm,,,,,0,0.0,5.00,10,0.05,0,23,1,1,Chrome Canary,0,0,0,0,0,0,20,20,30,30,45,1,0,1,1,3,,,0,0,8,20,12,,6,6,26,0,26,7,0,0,46,11.5,18,0,80,1,3,,,0,0,,26,22,,1,1,27,0,1,7,0,0,60,15.0,23,0,106,2,3,,,0,0,,27,18,,17,17,44,0,17,7,0,0,91,22.75,35,0,138,3,3,,,0,0,,44,17,,21,21,65,0,21,7,0,0,99,24.75,38,0,187,4,3,,,0,0,,65,28,,22,22,87,0,22,7,0,0,131,32.75,50,0,240,5,3,,,0,0,,87,55,,4,4,91,0,4,7,0,0,155,38.75,59,0,309,6,3,,,0,0,,91,47,,22,22,113,0,22,7,0,0,182,45.5,69,0,390,7,3,,,0,0,,113,38,,39,39,152,0,39,7,0,0,204,51.0,77,0,484,8,3,,,0,0,,152,48,,32,32,184,0,32,7,0,0,212,53.0,80,0,588,9,3,2,3,0,0,,184,53,,30,30,214,0,27,7,0,0,220,55.0,83,0,696,10,23,0,0,lottery,lottery,lottery,lottery,lottery,certainty,certainty,certainty,certainty,certainty,certainty,23,choice_7,certainty,0,6,70,1,1,23,0,4,3,2,5,6,2,6,4,5,0,3,6,1,46,not specified,2,1,lorem ipsum 1,lorem ipsum 2,0,1,1
