session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
8gi7c8xg,10,fb4lj3pa,3,dPGG,dPGG_InitialWaitPage,1625836374,1,0,1
8gi7c8xg,11,ozugt8pv,3,dPGG,dPGG_InitialWaitPage,1625836374,1,0,1
8gi7c8xg,18,8qikzdpo,3,dPGG,dPGG_InitialWaitPage,1625836374,1,0,1
8gi7c8xg,5,nh0j00t9,3,dPGG,dPGG_InitialWaitPage,1625836374,1,0,1
8gi7c8xg,3,9v4yeq36,33,dPGG,dPGG_Decision,1625836377,5,0,0
8gi7c8xg,17,0enan9z2,33,dPGG,dPGG_Decision,1625836385,5,0,0
8gi7c8xg,11,ozugt8pv,5,dPGG,dPGG_Decision,1625836391,1,0,0
8gi7c8xg,5,nh0j00t9,5,dPGG,dPGG_Decision,1625836391,1,0,0
8gi7c8xg,10,fb4lj3pa,5,dPGG,dPGG_Decision,1625836399,1,0,0
8gi7c8xg,18,8qikzdpo,5,dPGG,dPGG_Decision,1625836412,1,0,0
8gi7c8xg,10,fb4lj3pa,6,dPGG,ResultsWaitPage,1625836412,1,0,1
8gi7c8xg,11,ozugt8pv,6,dPGG,ResultsWaitPage,1625836412,1,0,1
8gi7c8xg,18,8qikzdpo,6,dPGG,ResultsWaitPage,1625836412,1,0,1
8gi7c8xg,5,nh0j00t9,6,dPGG,ResultsWaitPage,1625836412,1,0,1
8gi7c8xg,13,yazkzg4d,33,dPGG,dPGG_Decision,1625836412,5,0,0
8gi7c8xg,4,sc1vexjw,2,Intro,Intro_Instructions,1625836413,1,0,0
8gi7c8xg,8,e01i48nx,33,dPGG,dPGG_Decision,1625836415,5,0,0
8gi7c8xg,8,e01i48nx,34,dPGG,ResultsWaitPage,1625836415,5,0,1
8gi7c8xg,3,9v4yeq36,34,dPGG,ResultsWaitPage,1625836415,5,0,1
8gi7c8xg,13,yazkzg4d,34,dPGG,ResultsWaitPage,1625836415,5,0,1
8gi7c8xg,17,0enan9z2,34,dPGG,ResultsWaitPage,1625836415,5,0,1
8gi7c8xg,17,0enan9z2,40,dPGG,dPGG_Decision,1625836427,6,0,0
8gi7c8xg,18,8qikzdpo,12,dPGG,dPGG_Decision,1625836430,2,0,0
8gi7c8xg,8,e01i48nx,40,dPGG,dPGG_Decision,1625836433,6,0,0
8gi7c8xg,3,9v4yeq36,40,dPGG,dPGG_Decision,1625836434,6,0,0
8gi7c8xg,13,yazkzg4d,40,dPGG,dPGG_Decision,1625836437,6,0,0
8gi7c8xg,3,9v4yeq36,41,dPGG,ResultsWaitPage,1625836438,6,0,1
8gi7c8xg,17,0enan9z2,41,dPGG,ResultsWaitPage,1625836438,6,0,1
8gi7c8xg,13,yazkzg4d,41,dPGG,ResultsWaitPage,1625836438,6,0,1
8gi7c8xg,8,e01i48nx,41,dPGG,ResultsWaitPage,1625836438,6,0,1
8gi7c8xg,17,0enan9z2,47,dPGG,dPGG_Decision,1625836448,7,0,0
8gi7c8xg,10,fb4lj3pa,12,dPGG,dPGG_Decision,1625836450,2,0,0
8gi7c8xg,3,9v4yeq36,47,dPGG,dPGG_Decision,1625836451,7,0,0
8gi7c8xg,13,yazkzg4d,47,dPGG,dPGG_Decision,1625836462,7,0,0
8gi7c8xg,8,e01i48nx,47,dPGG,dPGG_Decision,1625836466,7,0,0
8gi7c8xg,3,9v4yeq36,48,dPGG,ResultsWaitPage,1625836466,7,0,1
8gi7c8xg,17,0enan9z2,48,dPGG,ResultsWaitPage,1625836466,7,0,1
8gi7c8xg,8,e01i48nx,48,dPGG,ResultsWaitPage,1625836466,7,0,1
8gi7c8xg,13,yazkzg4d,48,dPGG,ResultsWaitPage,1625836466,7,0,1
8gi7c8xg,3,9v4yeq36,54,dPGG,dPGG_Decision,1625836479,8,0,0
8gi7c8xg,11,ozugt8pv,12,dPGG,dPGG_Decision,1625836479,2,0,0
8gi7c8xg,17,0enan9z2,54,dPGG,dPGG_Decision,1625836480,8,0,0
8gi7c8xg,13,yazkzg4d,54,dPGG,dPGG_Decision,1625836481,8,0,0
8gi7c8xg,8,e01i48nx,54,dPGG,dPGG_Decision,1625836486,8,0,0
8gi7c8xg,3,9v4yeq36,55,dPGG,ResultsWaitPage,1625836486,8,0,1
8gi7c8xg,17,0enan9z2,55,dPGG,ResultsWaitPage,1625836486,8,0,1
8gi7c8xg,8,e01i48nx,55,dPGG,ResultsWaitPage,1625836486,8,0,1
8gi7c8xg,13,yazkzg4d,55,dPGG,ResultsWaitPage,1625836486,8,0,1
8gi7c8xg,5,nh0j00t9,12,dPGG,dPGG_Decision,1625836487,2,0,0
8gi7c8xg,11,ozugt8pv,13,dPGG,ResultsWaitPage,1625836487,2,0,1
8gi7c8xg,18,8qikzdpo,13,dPGG,ResultsWaitPage,1625836487,2,0,1
8gi7c8xg,10,fb4lj3pa,13,dPGG,ResultsWaitPage,1625836487,2,0,1
8gi7c8xg,5,nh0j00t9,13,dPGG,ResultsWaitPage,1625836487,2,0,1
8gi7c8xg,3,9v4yeq36,61,dPGG,dPGG_Decision,1625836492,9,0,0
8gi7c8xg,17,0enan9z2,61,dPGG,dPGG_Decision,1625836495,9,0,0
8gi7c8xg,5,nh0j00t9,19,dPGG,dPGG_Decision,1625836500,3,0,0
8gi7c8xg,8,e01i48nx,61,dPGG,dPGG_Decision,1625836507,9,0,0
8gi7c8xg,13,yazkzg4d,61,dPGG,dPGG_Decision,1625836510,9,0,0
8gi7c8xg,3,9v4yeq36,62,dPGG,ResultsWaitPage,1625836510,9,0,1
8gi7c8xg,17,0enan9z2,62,dPGG,ResultsWaitPage,1625836510,9,0,1
8gi7c8xg,8,e01i48nx,62,dPGG,ResultsWaitPage,1625836510,9,0,1
8gi7c8xg,13,yazkzg4d,62,dPGG,ResultsWaitPage,1625836510,9,0,1
8gi7c8xg,13,yazkzg4d,68,dPGG,dPGG_Decision,1625836517,10,0,0
8gi7c8xg,8,e01i48nx,68,dPGG,dPGG_Decision,1625836517,10,0,0
8gi7c8xg,17,0enan9z2,68,dPGG,dPGG_Decision,1625836521,10,0,0
8gi7c8xg,18,8qikzdpo,19,dPGG,dPGG_Decision,1625836526,3,0,0
8gi7c8xg,3,9v4yeq36,68,dPGG,dPGG_Decision,1625836534,10,0,0
8gi7c8xg,17,0enan9z2,69,dPGG,ResultsWaitPage,1625836534,10,0,1
8gi7c8xg,3,9v4yeq36,69,dPGG,ResultsWaitPage,1625836534,10,0,1
8gi7c8xg,8,e01i48nx,69,dPGG,ResultsWaitPage,1625836534,10,0,1
8gi7c8xg,13,yazkzg4d,69,dPGG,ResultsWaitPage,1625836534,10,0,1
8gi7c8xg,10,fb4lj3pa,19,dPGG,dPGG_Decision,1625836541,3,0,0
8gi7c8xg,3,9v4yeq36,70,dPGG,dPGG_Results,1625836547,10,0,0
8gi7c8xg,8,e01i48nx,70,dPGG,dPGG_Results,1625836549,10,0,0
8gi7c8xg,15,afi2r87g,2,Intro,Intro_Instructions,1625836549,1,0,0
8gi7c8xg,3,9v4yeq36,71,dPGG,dPGG_Comprehension,1625836551,10,0,0
8gi7c8xg,11,ozugt8pv,19,dPGG,dPGG_Decision,1625836554,3,0,0
8gi7c8xg,11,ozugt8pv,20,dPGG,ResultsWaitPage,1625836554,3,0,1
8gi7c8xg,18,8qikzdpo,20,dPGG,ResultsWaitPage,1625836554,3,0,1
8gi7c8xg,5,nh0j00t9,20,dPGG,ResultsWaitPage,1625836554,3,0,1
8gi7c8xg,10,fb4lj3pa,20,dPGG,ResultsWaitPage,1625836554,3,0,1
8gi7c8xg,13,yazkzg4d,70,dPGG,dPGG_Results,1625836555,10,0,0
8gi7c8xg,8,e01i48nx,71,dPGG,dPGG_Comprehension,1625836556,10,0,0
8gi7c8xg,13,yazkzg4d,71,dPGG,dPGG_Comprehension,1625836560,10,0,0
8gi7c8xg,5,nh0j00t9,26,dPGG,dPGG_Decision,1625836562,4,0,0
8gi7c8xg,3,9v4yeq36,72,dPGG,dPGG_Donation,1625836563,10,0,0
8gi7c8xg,17,0enan9z2,70,dPGG,dPGG_Results,1625836571,10,0,0
8gi7c8xg,8,e01i48nx,72,dPGG,dPGG_Donation,1625836572,10,0,0
8gi7c8xg,11,ozugt8pv,26,dPGG,dPGG_Decision,1625836574,4,0,0
8gi7c8xg,18,8qikzdpo,26,dPGG,dPGG_Decision,1625836575,4,0,0
8gi7c8xg,17,0enan9z2,71,dPGG,dPGG_Comprehension,1625836577,10,0,0
8gi7c8xg,10,fb4lj3pa,26,dPGG,dPGG_Decision,1625836592,4,0,0
8gi7c8xg,5,nh0j00t9,27,dPGG,ResultsWaitPage,1625836592,4,0,1
8gi7c8xg,11,ozugt8pv,27,dPGG,ResultsWaitPage,1625836592,4,0,1
8gi7c8xg,18,8qikzdpo,27,dPGG,ResultsWaitPage,1625836592,4,0,1
8gi7c8xg,10,fb4lj3pa,27,dPGG,ResultsWaitPage,1625836592,4,0,1
8gi7c8xg,3,9v4yeq36,73,HLPL,HLPL_Decision,1625836604,1,0,0
8gi7c8xg,5,nh0j00t9,33,dPGG,dPGG_Decision,1625836605,5,0,0
8gi7c8xg,18,8qikzdpo,33,dPGG,dPGG_Decision,1625836606,5,0,0
8gi7c8xg,11,ozugt8pv,33,dPGG,dPGG_Decision,1625836611,5,0,0
8gi7c8xg,10,fb4lj3pa,33,dPGG,dPGG_Decision,1625836626,5,0,0
8gi7c8xg,5,nh0j00t9,34,dPGG,ResultsWaitPage,1625836626,5,0,1
8gi7c8xg,11,ozugt8pv,34,dPGG,ResultsWaitPage,1625836626,5,0,1
8gi7c8xg,18,8qikzdpo,34,dPGG,ResultsWaitPage,1625836626,5,0,1
8gi7c8xg,10,fb4lj3pa,34,dPGG,ResultsWaitPage,1625836626,5,0,1
8gi7c8xg,5,nh0j00t9,40,dPGG,dPGG_Decision,1625836632,6,0,0
8gi7c8xg,8,e01i48nx,73,HLPL,HLPL_Decision,1625836635,1,0,0
8gi7c8xg,3,9v4yeq36,74,Outro,Outro_Personality,1625836635,1,0,0
8gi7c8xg,17,0enan9z2,72,dPGG,dPGG_Donation,1625836636,10,0,0
8gi7c8xg,10,fb4lj3pa,40,dPGG,dPGG_Decision,1625836641,6,0,0
8gi7c8xg,3,9v4yeq36,75,Outro,Outro_Covariates,1625836651,1,0,0
8gi7c8xg,11,ozugt8pv,40,dPGG,dPGG_Decision,1625836651,6,0,0
8gi7c8xg,7,dm1xlxwu,2,Intro,Intro_Instructions,1625836654,1,0,0
8gi7c8xg,18,8qikzdpo,40,dPGG,dPGG_Decision,1625836657,6,0,0
8gi7c8xg,5,nh0j00t9,41,dPGG,ResultsWaitPage,1625836657,6,0,1
8gi7c8xg,10,fb4lj3pa,41,dPGG,ResultsWaitPage,1625836657,6,0,1
8gi7c8xg,11,ozugt8pv,41,dPGG,ResultsWaitPage,1625836657,6,0,1
8gi7c8xg,18,8qikzdpo,41,dPGG,ResultsWaitPage,1625836657,6,0,1
8gi7c8xg,5,nh0j00t9,47,dPGG,dPGG_Decision,1625836666,7,0,0
8gi7c8xg,11,ozugt8pv,47,dPGG,dPGG_Decision,1625836670,7,0,0
8gi7c8xg,10,fb4lj3pa,47,dPGG,dPGG_Decision,1625836671,7,0,0
8gi7c8xg,13,yazkzg4d,72,dPGG,dPGG_Donation,1625836672,10,0,0
8gi7c8xg,18,8qikzdpo,47,dPGG,dPGG_Decision,1625836674,7,0,0
8gi7c8xg,5,nh0j00t9,48,dPGG,ResultsWaitPage,1625836674,7,0,1
8gi7c8xg,10,fb4lj3pa,48,dPGG,ResultsWaitPage,1625836674,7,0,1
8gi7c8xg,11,ozugt8pv,48,dPGG,ResultsWaitPage,1625836674,7,0,1
8gi7c8xg,18,8qikzdpo,48,dPGG,ResultsWaitPage,1625836674,7,0,1
8gi7c8xg,5,nh0j00t9,54,dPGG,dPGG_Decision,1625836680,8,0,0
8gi7c8xg,3,9v4yeq36,76,Outro,Outro_CLICCS,1625836684,1,0,0
8gi7c8xg,10,fb4lj3pa,54,dPGG,dPGG_Decision,1625836685,8,0,0
8gi7c8xg,18,8qikzdpo,54,dPGG,dPGG_Decision,1625836686,8,0,0
8gi7c8xg,11,ozugt8pv,54,dPGG,dPGG_Decision,1625836701,8,0,0
8gi7c8xg,10,fb4lj3pa,55,dPGG,ResultsWaitPage,1625836701,8,0,1
8gi7c8xg,5,nh0j00t9,55,dPGG,ResultsWaitPage,1625836701,8,0,1
8gi7c8xg,11,ozugt8pv,55,dPGG,ResultsWaitPage,1625836701,8,0,1
8gi7c8xg,18,8qikzdpo,55,dPGG,ResultsWaitPage,1625836701,8,0,1
8gi7c8xg,11,ozugt8pv,61,dPGG,dPGG_Decision,1625836717,9,0,0
8gi7c8xg,10,fb4lj3pa,61,dPGG,dPGG_Decision,1625836719,9,0,0
8gi7c8xg,12,drqoelav,2,Intro,Intro_Instructions,1625836723,1,0,0
8gi7c8xg,7,dm1xlxwu,3,dPGG,dPGG_InitialWaitPage,1625836723,1,0,1
8gi7c8xg,12,drqoelav,3,dPGG,dPGG_InitialWaitPage,1625836723,1,0,1
8gi7c8xg,15,afi2r87g,3,dPGG,dPGG_InitialWaitPage,1625836723,1,0,1
8gi7c8xg,4,sc1vexjw,3,dPGG,dPGG_InitialWaitPage,1625836723,1,0,1
8gi7c8xg,18,8qikzdpo,61,dPGG,dPGG_Decision,1625836726,9,0,0
8gi7c8xg,15,afi2r87g,5,dPGG,dPGG_Decision,1625836733,1,0,0
8gi7c8xg,12,drqoelav,5,dPGG,dPGG_Decision,1625836739,1,0,0
8gi7c8xg,4,sc1vexjw,5,dPGG,dPGG_Decision,1625836741,1,0,0
8gi7c8xg,5,nh0j00t9,61,dPGG,dPGG_Decision,1625836743,9,0,0
8gi7c8xg,10,fb4lj3pa,62,dPGG,ResultsWaitPage,1625836743,9,0,1
8gi7c8xg,5,nh0j00t9,62,dPGG,ResultsWaitPage,1625836743,9,0,1
8gi7c8xg,11,ozugt8pv,62,dPGG,ResultsWaitPage,1625836743,9,0,1
8gi7c8xg,18,8qikzdpo,62,dPGG,ResultsWaitPage,1625836743,9,0,1
8gi7c8xg,5,nh0j00t9,68,dPGG,dPGG_Decision,1625836750,10,0,0
8gi7c8xg,17,0enan9z2,73,HLPL,HLPL_Decision,1625836753,1,0,0
8gi7c8xg,10,fb4lj3pa,68,dPGG,dPGG_Decision,1625836760,10,0,0
8gi7c8xg,11,ozugt8pv,68,dPGG,dPGG_Decision,1625836761,10,0,0
8gi7c8xg,18,8qikzdpo,68,dPGG,dPGG_Decision,1625836762,10,0,0
8gi7c8xg,10,fb4lj3pa,69,dPGG,ResultsWaitPage,1625836762,10,0,1
8gi7c8xg,11,ozugt8pv,69,dPGG,ResultsWaitPage,1625836762,10,0,1
8gi7c8xg,5,nh0j00t9,69,dPGG,ResultsWaitPage,1625836762,10,0,1
8gi7c8xg,18,8qikzdpo,69,dPGG,ResultsWaitPage,1625836762,10,0,1
8gi7c8xg,7,dm1xlxwu,5,dPGG,dPGG_Decision,1625836767,1,0,0
8gi7c8xg,12,drqoelav,6,dPGG,ResultsWaitPage,1625836767,1,0,1
8gi7c8xg,7,dm1xlxwu,6,dPGG,ResultsWaitPage,1625836767,1,0,1
8gi7c8xg,15,afi2r87g,6,dPGG,ResultsWaitPage,1625836767,1,0,1
8gi7c8xg,4,sc1vexjw,6,dPGG,ResultsWaitPage,1625836767,1,0,1
8gi7c8xg,5,nh0j00t9,70,dPGG,dPGG_Results,1625836775,10,0,0
8gi7c8xg,16,j4z7tda6,2,Intro,Intro_Instructions,1625836779,1,0,0
8gi7c8xg,5,nh0j00t9,71,dPGG,dPGG_Comprehension,1625836780,10,0,0
8gi7c8xg,15,afi2r87g,12,dPGG,dPGG_Decision,1625836782,2,0,0
8gi7c8xg,18,8qikzdpo,70,dPGG,dPGG_Results,1625836785,10,0,0
8gi7c8xg,18,8qikzdpo,71,dPGG,dPGG_Comprehension,1625836792,10,0,0
8gi7c8xg,4,sc1vexjw,12,dPGG,dPGG_Decision,1625836796,2,0,0
8gi7c8xg,8,e01i48nx,74,Outro,Outro_Personality,1625836797,1,0,0
8gi7c8xg,12,drqoelav,12,dPGG,dPGG_Decision,1625836799,2,0,0
8gi7c8xg,10,fb4lj3pa,70,dPGG,dPGG_Results,1625836804,10,0,0
8gi7c8xg,11,ozugt8pv,70,dPGG,dPGG_Results,1625836810,10,0,0
8gi7c8xg,17,0enan9z2,74,Outro,Outro_Personality,1625836812,1,0,0
8gi7c8xg,7,dm1xlxwu,12,dPGG,dPGG_Decision,1625836812,2,0,0
8gi7c8xg,7,dm1xlxwu,13,dPGG,ResultsWaitPage,1625836812,2,0,1
8gi7c8xg,12,drqoelav,13,dPGG,ResultsWaitPage,1625836812,2,0,1
8gi7c8xg,15,afi2r87g,13,dPGG,ResultsWaitPage,1625836812,2,0,1
8gi7c8xg,4,sc1vexjw,13,dPGG,ResultsWaitPage,1625836812,2,0,1
8gi7c8xg,11,ozugt8pv,71,dPGG,dPGG_Comprehension,1625836814,10,0,0
8gi7c8xg,10,fb4lj3pa,71,dPGG,dPGG_Comprehension,1625836816,10,0,0
8gi7c8xg,8,e01i48nx,75,Outro,Outro_Covariates,1625836818,1,0,0
8gi7c8xg,15,afi2r87g,19,dPGG,dPGG_Decision,1625836822,3,0,0
8gi7c8xg,13,yazkzg4d,73,HLPL,HLPL_Decision,1625836829,1,0,0
8gi7c8xg,17,0enan9z2,75,Outro,Outro_Covariates,1625836835,1,0,0
8gi7c8xg,4,sc1vexjw,19,dPGG,dPGG_Decision,1625836836,3,0,0
8gi7c8xg,8,e01i48nx,76,Outro,Outro_CLICCS,1625836838,1,0,0
8gi7c8xg,12,drqoelav,19,dPGG,dPGG_Decision,1625836839,3,0,0
8gi7c8xg,11,ozugt8pv,72,dPGG,dPGG_Donation,1625836844,10,0,0
8gi7c8xg,6,iocqbi38,2,Intro,Intro_Instructions,1625836852,1,0,0
8gi7c8xg,5,nh0j00t9,72,dPGG,dPGG_Donation,1625836853,10,0,0
8gi7c8xg,7,dm1xlxwu,19,dPGG,dPGG_Decision,1625836855,3,0,0
8gi7c8xg,4,sc1vexjw,20,dPGG,ResultsWaitPage,1625836855,3,0,1
8gi7c8xg,7,dm1xlxwu,20,dPGG,ResultsWaitPage,1625836855,3,0,1
8gi7c8xg,12,drqoelav,20,dPGG,ResultsWaitPage,1625836855,3,0,1
8gi7c8xg,15,afi2r87g,20,dPGG,ResultsWaitPage,1625836855,3,0,1
8gi7c8xg,15,afi2r87g,26,dPGG,dPGG_Decision,1625836863,4,0,0
8gi7c8xg,7,dm1xlxwu,26,dPGG,dPGG_Decision,1625836879,4,0,0
8gi7c8xg,12,drqoelav,26,dPGG,dPGG_Decision,1625836881,4,0,0
8gi7c8xg,4,sc1vexjw,26,dPGG,dPGG_Decision,1625836881,4,0,0
8gi7c8xg,4,sc1vexjw,27,dPGG,ResultsWaitPage,1625836882,4,0,1
8gi7c8xg,15,afi2r87g,27,dPGG,ResultsWaitPage,1625836882,4,0,1
8gi7c8xg,12,drqoelav,27,dPGG,ResultsWaitPage,1625836882,4,0,1
8gi7c8xg,7,dm1xlxwu,27,dPGG,ResultsWaitPage,1625836882,4,0,1
8gi7c8xg,17,0enan9z2,76,Outro,Outro_CLICCS,1625836886,1,0,0
8gi7c8xg,18,8qikzdpo,72,dPGG,dPGG_Donation,1625836887,10,0,0
8gi7c8xg,15,afi2r87g,33,dPGG,dPGG_Decision,1625836894,5,0,0
8gi7c8xg,13,yazkzg4d,74,Outro,Outro_Personality,1625836896,1,0,0
8gi7c8xg,4,sc1vexjw,33,dPGG,dPGG_Decision,1625836898,5,0,0
8gi7c8xg,10,fb4lj3pa,72,dPGG,dPGG_Donation,1625836899,10,0,0
8gi7c8xg,7,dm1xlxwu,33,dPGG,dPGG_Decision,1625836906,5,0,0
8gi7c8xg,12,drqoelav,33,dPGG,dPGG_Decision,1625836907,5,0,0
8gi7c8xg,15,afi2r87g,34,dPGG,ResultsWaitPage,1625836907,5,0,1
8gi7c8xg,7,dm1xlxwu,34,dPGG,ResultsWaitPage,1625836907,5,0,1
8gi7c8xg,4,sc1vexjw,34,dPGG,ResultsWaitPage,1625836907,5,0,1
8gi7c8xg,12,drqoelav,34,dPGG,ResultsWaitPage,1625836907,5,0,1
8gi7c8xg,15,afi2r87g,40,dPGG,dPGG_Decision,1625836916,6,0,0
8gi7c8xg,13,yazkzg4d,75,Outro,Outro_Covariates,1625836918,1,0,0
8gi7c8xg,4,sc1vexjw,40,dPGG,dPGG_Decision,1625836925,6,0,0
8gi7c8xg,11,ozugt8pv,73,HLPL,HLPL_Decision,1625836930,1,0,0
8gi7c8xg,12,drqoelav,40,dPGG,dPGG_Decision,1625836932,6,0,0
8gi7c8xg,5,nh0j00t9,73,HLPL,HLPL_Decision,1625836932,1,0,0
8gi7c8xg,7,dm1xlxwu,40,dPGG,dPGG_Decision,1625836945,6,0,0
8gi7c8xg,15,afi2r87g,41,dPGG,ResultsWaitPage,1625836945,6,0,1
8gi7c8xg,7,dm1xlxwu,41,dPGG,ResultsWaitPage,1625836945,6,0,1
8gi7c8xg,4,sc1vexjw,41,dPGG,ResultsWaitPage,1625836945,6,0,1
8gi7c8xg,12,drqoelav,41,dPGG,ResultsWaitPage,1625836945,6,0,1
8gi7c8xg,13,yazkzg4d,76,Outro,Outro_CLICCS,1625836946,1,0,0
8gi7c8xg,15,afi2r87g,47,dPGG,dPGG_Decision,1625836954,7,0,0
8gi7c8xg,12,drqoelav,47,dPGG,dPGG_Decision,1625836966,7,0,0
8gi7c8xg,4,sc1vexjw,47,dPGG,dPGG_Decision,1625836969,7,0,0
