session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
5mm1nf75,4,2jfcbxf9,19,dPGG,dPGG_Decision,1625220619,3,0,0
5mm1nf75,1,hafww4l3,20,dPGG,ResultsWaitPage,1625220619,3,0,1
5mm1nf75,2,0aazd2i6,20,dPGG,ResultsWaitPage,1625220619,3,0,1
5mm1nf75,3,yxnwhokz,20,dPGG,ResultsWaitPage,1625220619,3,0,1
5mm1nf75,4,2jfcbxf9,20,dPGG,ResultsWaitPage,1625220619,3,0,1
5mm1nf75,1,hafww4l3,26,dPGG,dPGG_Decision,1625220623,4,0,0
5mm1nf75,2,0aazd2i6,26,dPGG,dPGG_Decision,1625220628,4,0,0
5mm1nf75,3,yxnwhokz,26,dPGG,dPGG_Decision,1625220631,4,0,0
5mm1nf75,4,2jfcbxf9,26,dPGG,dPGG_Decision,1625220635,4,0,0
5mm1nf75,2,0aazd2i6,27,dPGG,ResultsWaitPage,1625220635,4,0,1
5mm1nf75,4,2jfcbxf9,27,dPGG,ResultsWaitPage,1625220635,4,0,1
5mm1nf75,1,hafww4l3,27,dPGG,ResultsWaitPage,1625220635,4,0,1
5mm1nf75,3,yxnwhokz,27,dPGG,ResultsWaitPage,1625220635,4,0,1
5mm1nf75,1,hafww4l3,33,dPGG,dPGG_Decision,1625220640,5,0,0
5mm1nf75,2,0aazd2i6,33,dPGG,dPGG_Decision,1625220645,5,0,0
5mm1nf75,3,yxnwhokz,33,dPGG,dPGG_Decision,1625220651,5,0,0
5mm1nf75,4,2jfcbxf9,33,dPGG,dPGG_Decision,1625220655,5,0,0
5mm1nf75,2,0aazd2i6,34,dPGG,ResultsWaitPage,1625220655,5,0,1
5mm1nf75,4,2jfcbxf9,34,dPGG,ResultsWaitPage,1625220655,5,0,1
5mm1nf75,1,hafww4l3,34,dPGG,ResultsWaitPage,1625220655,5,0,1
5mm1nf75,3,yxnwhokz,34,dPGG,ResultsWaitPage,1625220655,5,0,1
5mm1nf75,1,hafww4l3,40,dPGG,dPGG_Decision,1625220661,6,0,0
5mm1nf75,2,0aazd2i6,40,dPGG,dPGG_Decision,1625220664,6,0,0
5mm1nf75,3,yxnwhokz,40,dPGG,dPGG_Decision,1625220667,6,0,0
5mm1nf75,4,2jfcbxf9,40,dPGG,dPGG_Decision,1625220670,6,0,0
5mm1nf75,1,hafww4l3,41,dPGG,ResultsWaitPage,1625220671,6,0,1
5mm1nf75,2,0aazd2i6,41,dPGG,ResultsWaitPage,1625220671,6,0,1
5mm1nf75,4,2jfcbxf9,41,dPGG,ResultsWaitPage,1625220671,6,0,1
5mm1nf75,3,yxnwhokz,41,dPGG,ResultsWaitPage,1625220671,6,0,1
5mm1nf75,1,hafww4l3,47,dPGG,dPGG_Decision,1625220677,7,0,0
5mm1nf75,2,0aazd2i6,47,dPGG,dPGG_Decision,1625220681,7,0,0
5mm1nf75,3,yxnwhokz,47,dPGG,dPGG_Decision,1625220684,7,0,0
5mm1nf75,4,2jfcbxf9,47,dPGG,dPGG_Decision,1625220687,7,0,0
5mm1nf75,4,2jfcbxf9,48,dPGG,ResultsWaitPage,1625220687,7,0,1
5mm1nf75,2,0aazd2i6,48,dPGG,ResultsWaitPage,1625220687,7,0,1
5mm1nf75,3,yxnwhokz,48,dPGG,ResultsWaitPage,1625220687,7,0,1
5mm1nf75,1,hafww4l3,48,dPGG,ResultsWaitPage,1625220687,7,0,1
5mm1nf75,1,hafww4l3,54,dPGG,dPGG_Decision,1625220692,8,0,0
5mm1nf75,2,0aazd2i6,54,dPGG,dPGG_Decision,1625220695,8,0,0
5mm1nf75,3,yxnwhokz,54,dPGG,dPGG_Decision,1625220702,8,0,0
5mm1nf75,4,2jfcbxf9,54,dPGG,dPGG_Decision,1625220707,8,0,0
5mm1nf75,2,0aazd2i6,55,dPGG,ResultsWaitPage,1625220707,8,0,1
5mm1nf75,4,2jfcbxf9,55,dPGG,ResultsWaitPage,1625220707,8,0,1
5mm1nf75,1,hafww4l3,55,dPGG,ResultsWaitPage,1625220707,8,0,1
5mm1nf75,3,yxnwhokz,55,dPGG,ResultsWaitPage,1625220707,8,0,1
5mm1nf75,1,hafww4l3,61,dPGG,dPGG_Decision,1625220713,9,0,0
5mm1nf75,2,0aazd2i6,61,dPGG,dPGG_Decision,1625220717,9,0,0
5mm1nf75,3,yxnwhokz,61,dPGG,dPGG_Decision,1625220720,9,0,0
5mm1nf75,4,2jfcbxf9,61,dPGG,dPGG_Decision,1625220724,9,0,0
5mm1nf75,2,0aazd2i6,62,dPGG,ResultsWaitPage,1625220725,9,0,1
5mm1nf75,4,2jfcbxf9,62,dPGG,ResultsWaitPage,1625220725,9,0,1
5mm1nf75,1,hafww4l3,62,dPGG,ResultsWaitPage,1625220725,9,0,1
5mm1nf75,3,yxnwhokz,62,dPGG,ResultsWaitPage,1625220725,9,0,1
5mm1nf75,1,hafww4l3,68,dPGG,dPGG_Decision,1625220732,10,0,0
5mm1nf75,2,0aazd2i6,68,dPGG,dPGG_Decision,1625220737,10,0,0
5mm1nf75,3,yxnwhokz,68,dPGG,dPGG_Decision,1625220741,10,0,0
5mm1nf75,4,2jfcbxf9,68,dPGG,dPGG_Decision,1625220745,10,0,0
5mm1nf75,2,0aazd2i6,69,dPGG,ResultsWaitPage,1625220745,10,0,1
5mm1nf75,4,2jfcbxf9,69,dPGG,ResultsWaitPage,1625220745,10,0,1
5mm1nf75,1,hafww4l3,69,dPGG,ResultsWaitPage,1625220745,10,0,1
5mm1nf75,3,yxnwhokz,69,dPGG,ResultsWaitPage,1625220745,10,0,1
5mm1nf75,4,2jfcbxf9,70,dPGG,dPGG_Results,1625220752,10,0,0
5mm1nf75,4,2jfcbxf9,71,dPGG,dPGG_Comprehension,1625220754,10,0,0
5mm1nf75,4,2jfcbxf9,72,dPGG,dPGG_Donation,1625220760,10,0,0
5mm1nf75,4,2jfcbxf9,73,HLPL,HLPL_Decision,1625220779,1,0,0
5mm1nf75,4,2jfcbxf9,74,Outro,Outro_Personality,1625220794,1,0,0
5mm1nf75,4,2jfcbxf9,75,Outro,Outro_Covariates,1625220801,1,0,0
5mm1nf75,4,2jfcbxf9,76,Outro,Outro_CLICCS,1625220803,1,0,0
5mm1nf75,3,yxnwhokz,70,dPGG,dPGG_Results,1625220818,10,0,0
5mm1nf75,3,yxnwhokz,71,dPGG,dPGG_Comprehension,1625220821,10,0,0
5mm1nf75,3,yxnwhokz,72,dPGG,dPGG_Donation,1625220826,10,0,0
5mm1nf75,3,yxnwhokz,73,HLPL,HLPL_Decision,1625220841,1,0,0
5mm1nf75,3,yxnwhokz,74,Outro,Outro_Personality,1625220858,1,0,0
5mm1nf75,3,yxnwhokz,75,Outro,Outro_Covariates,1625220866,1,0,0
5mm1nf75,3,yxnwhokz,76,Outro,Outro_CLICCS,1625220867,1,0,0
5mm1nf75,2,0aazd2i6,70,dPGG,dPGG_Results,1625220877,10,0,0
5mm1nf75,2,0aazd2i6,71,dPGG,dPGG_Comprehension,1625220880,10,0,0
5mm1nf75,2,0aazd2i6,72,dPGG,dPGG_Donation,1625220891,10,0,0
5mm1nf75,2,0aazd2i6,73,HLPL,HLPL_Decision,1625220903,1,0,0
5mm1nf75,2,0aazd2i6,74,Outro,Outro_Personality,1625220923,1,0,0
5mm1nf75,2,0aazd2i6,75,Outro,Outro_Covariates,1625220930,1,0,0
5mm1nf75,2,0aazd2i6,76,Outro,Outro_CLICCS,1625220932,1,0,0
5mm1nf75,1,hafww4l3,70,dPGG,dPGG_Results,1625220957,10,0,0
5mm1nf75,1,hafww4l3,71,dPGG,dPGG_Comprehension,1625220960,10,0,0
5mm1nf75,1,hafww4l3,72,dPGG,dPGG_Donation,1625220984,10,0,0
5mm1nf75,1,hafww4l3,73,HLPL,HLPL_Decision,1625220997,1,0,0
5mm1nf75,1,hafww4l3,74,Outro,Outro_Personality,1625221014,1,0,0
5mm1nf75,1,hafww4l3,75,Outro,Outro_Covariates,1625221020,1,0,0
5mm1nf75,1,hafww4l3,76,Outro,Outro_CLICCS,1625221022,1,0,0
5mm1nf75,6,opqut418,1,Intro,Intro_Welcome,1625221045,1,0,0
5mm1nf75,6,opqut418,2,Intro,Intro_Instructions,1625221062,1,0,0
5mm1nf75,7,ahbpzx5v,1,Intro,Intro_Welcome,1625221068,1,0,0
5mm1nf75,7,ahbpzx5v,2,Intro,Intro_Instructions,1625221081,1,0,0
5mm1nf75,6,opqut418,3,dPGG,dPGG_InitialWaitPage,1625221672,1,0,1
5mm1nf75,6,opqut418,6,dPGG,ResultsWaitPage,1625221672,1,0,1
5mm1nf75,6,opqut418,13,dPGG,ResultsWaitPage,1625221672,2,0,1
5mm1nf75,6,opqut418,20,dPGG,ResultsWaitPage,1625221672,3,0,1
5mm1nf75,6,opqut418,27,dPGG,ResultsWaitPage,1625221672,4,0,1
5mm1nf75,6,opqut418,34,dPGG,ResultsWaitPage,1625221672,5,0,1
5mm1nf75,6,opqut418,41,dPGG,ResultsWaitPage,1625221673,6,0,1
5mm1nf75,6,opqut418,48,dPGG,ResultsWaitPage,1625221673,7,0,1
5mm1nf75,6,opqut418,55,dPGG,ResultsWaitPage,1625221673,8,0,1
5mm1nf75,6,opqut418,62,dPGG,ResultsWaitPage,1625221673,9,0,1
5mm1nf75,6,opqut418,69,dPGG,ResultsWaitPage,1625221673,10,0,1
5mm1nf75,7,ahbpzx5v,3,dPGG,dPGG_InitialWaitPage,1625221733,1,0,1
5mm1nf75,7,ahbpzx5v,6,dPGG,ResultsWaitPage,1625221733,1,0,1
5mm1nf75,7,ahbpzx5v,13,dPGG,ResultsWaitPage,1625221733,2,0,1
5mm1nf75,7,ahbpzx5v,20,dPGG,ResultsWaitPage,1625221733,3,0,1
5mm1nf75,7,ahbpzx5v,27,dPGG,ResultsWaitPage,1625221733,4,0,1
5mm1nf75,7,ahbpzx5v,34,dPGG,ResultsWaitPage,1625221733,5,0,1
5mm1nf75,7,ahbpzx5v,41,dPGG,ResultsWaitPage,1625221734,6,0,1
5mm1nf75,7,ahbpzx5v,48,dPGG,ResultsWaitPage,1625221734,7,0,1
5mm1nf75,7,ahbpzx5v,55,dPGG,ResultsWaitPage,1625221734,8,0,1
5mm1nf75,7,ahbpzx5v,62,dPGG,ResultsWaitPage,1625221734,9,0,1
5mm1nf75,7,ahbpzx5v,69,dPGG,ResultsWaitPage,1625221734,10,0,1
1e5s79ii,1,j8kuyqmv,1,Intro,Intro_Welcome,1625221781,1,0,0
1e5s79ii,1,j8kuyqmv,2,Intro,Intro_Instructions,1625221793,1,0,0
1e5s79ii,2,2wnx1usl,1,Intro,Intro_Welcome,1625221795,1,0,0
1e5s79ii,2,2wnx1usl,2,Intro,Intro_Instructions,1625221808,1,0,0
1e5s79ii,3,z4n0vhxm,1,Intro,Intro_Welcome,1625221812,1,0,0
1e5s79ii,3,z4n0vhxm,2,Intro,Intro_Instructions,1625221825,1,0,0
1e5s79ii,4,pqlqk8ih,1,Intro,Intro_Welcome,1625221828,1,0,0
1e5s79ii,4,pqlqk8ih,2,Intro,Intro_Instructions,1625221838,1,0,0
1e5s79ii,2,2wnx1usl,3,dPGG,dPGG_InitialWaitPage,1625221840,1,0,1
1e5s79ii,1,j8kuyqmv,3,dPGG,dPGG_InitialWaitPage,1625221840,1,0,1
1e5s79ii,3,z4n0vhxm,3,dPGG,dPGG_InitialWaitPage,1625221840,1,0,1
1e5s79ii,4,pqlqk8ih,3,dPGG,dPGG_InitialWaitPage,1625221840,1,0,1
1e5s79ii,1,j8kuyqmv,5,dPGG,dPGG_Decision,1625221875,1,0,0
1e5s79ii,2,2wnx1usl,5,dPGG,dPGG_Decision,1625221879,1,0,0
1e5s79ii,4,pqlqk8ih,5,dPGG,dPGG_Decision,1625221884,1,0,0
1e5s79ii,3,z4n0vhxm,5,dPGG,dPGG_Decision,1625221905,1,0,0
1e5s79ii,3,z4n0vhxm,6,dPGG,ResultsWaitPage,1625221905,1,0,1
1e5s79ii,4,pqlqk8ih,6,dPGG,ResultsWaitPage,1625221905,1,0,1
1e5s79ii,1,j8kuyqmv,6,dPGG,ResultsWaitPage,1625221905,1,0,1
1e5s79ii,2,2wnx1usl,6,dPGG,ResultsWaitPage,1625221905,1,0,1
1e5s79ii,3,z4n0vhxm,12,dPGG,dPGG_Decision,1625221908,2,0,0
1e5s79ii,1,j8kuyqmv,12,dPGG,dPGG_Decision,1625221915,2,0,0
1e5s79ii,2,2wnx1usl,12,dPGG,dPGG_Decision,1625222147,2,1,0
1e5s79ii,4,pqlqk8ih,12,dPGG,dPGG_Decision,1625222147,2,1,0
1e5s79ii,3,z4n0vhxm,13,dPGG,ResultsWaitPage,1625222147,2,0,1
1e5s79ii,1,j8kuyqmv,13,dPGG,ResultsWaitPage,1625222147,2,0,1
1e5s79ii,4,pqlqk8ih,13,dPGG,ResultsWaitPage,1625222147,2,0,1
1e5s79ii,2,2wnx1usl,13,dPGG,ResultsWaitPage,1625222147,2,0,1
1e5s79ii,2,2wnx1usl,19,dPGG,dPGG_Decision,1625222149,3,1,0
1e5s79ii,4,pqlqk8ih,19,dPGG,dPGG_Decision,1625222150,3,1,0
1e5s79ii,1,j8kuyqmv,19,dPGG,dPGG_Decision,1625222389,3,1,0
1e5s79ii,3,z4n0vhxm,19,dPGG,dPGG_Decision,1625222396,3,1,0
1e5s79ii,3,z4n0vhxm,20,dPGG,ResultsWaitPage,1625222396,3,0,1
1e5s79ii,1,j8kuyqmv,20,dPGG,ResultsWaitPage,1625222396,3,0,1
1e5s79ii,4,pqlqk8ih,20,dPGG,ResultsWaitPage,1625222396,3,0,1
1e5s79ii,2,2wnx1usl,20,dPGG,ResultsWaitPage,1625222396,3,0,1
1e5s79ii,2,2wnx1usl,26,dPGG,dPGG_Decision,1625222398,4,1,0
1e5s79ii,1,j8kuyqmv,26,dPGG,dPGG_Decision,1625222399,4,1,0
1e5s79ii,4,pqlqk8ih,26,dPGG,dPGG_Decision,1625222399,4,1,0
1e5s79ii,3,z4n0vhxm,26,dPGG,dPGG_Decision,1625222405,4,1,0
1e5s79ii,3,z4n0vhxm,27,dPGG,ResultsWaitPage,1625222406,4,0,1
1e5s79ii,1,j8kuyqmv,27,dPGG,ResultsWaitPage,1625222406,4,0,1
1e5s79ii,2,2wnx1usl,27,dPGG,ResultsWaitPage,1625222406,4,0,1
1e5s79ii,4,pqlqk8ih,27,dPGG,ResultsWaitPage,1625222406,4,0,1
1e5s79ii,4,pqlqk8ih,33,dPGG,dPGG_Decision,1625222408,5,1,0
1e5s79ii,2,2wnx1usl,33,dPGG,dPGG_Decision,1625222408,5,1,0
1e5s79ii,1,j8kuyqmv,33,dPGG,dPGG_Decision,1625222408,5,1,0
1e5s79ii,3,z4n0vhxm,33,dPGG,dPGG_Decision,1625222413,5,1,0
1e5s79ii,3,z4n0vhxm,34,dPGG,ResultsWaitPage,1625222413,5,0,1
1e5s79ii,1,j8kuyqmv,34,dPGG,ResultsWaitPage,1625222413,5,0,1
1e5s79ii,2,2wnx1usl,34,dPGG,ResultsWaitPage,1625222413,5,0,1
1e5s79ii,4,pqlqk8ih,34,dPGG,ResultsWaitPage,1625222413,5,0,1
1e5s79ii,2,2wnx1usl,40,dPGG,dPGG_Decision,1625222416,6,1,0
1e5s79ii,4,pqlqk8ih,40,dPGG,dPGG_Decision,1625222416,6,1,0
1e5s79ii,3,z4n0vhxm,40,dPGG,dPGG_Decision,1625222417,6,1,0
1e5s79ii,1,j8kuyqmv,40,dPGG,dPGG_Decision,1625222417,6,1,0
1e5s79ii,3,z4n0vhxm,41,dPGG,ResultsWaitPage,1625222417,6,0,1
1e5s79ii,2,2wnx1usl,41,dPGG,ResultsWaitPage,1625222417,6,0,1
1e5s79ii,4,pqlqk8ih,41,dPGG,ResultsWaitPage,1625222417,6,0,1
1e5s79ii,1,j8kuyqmv,41,dPGG,ResultsWaitPage,1625222417,6,0,1
1e5s79ii,2,2wnx1usl,47,dPGG,dPGG_Decision,1625222419,7,1,0
1e5s79ii,4,pqlqk8ih,47,dPGG,dPGG_Decision,1625222420,7,1,0
1e5s79ii,3,z4n0vhxm,47,dPGG,dPGG_Decision,1625222420,7,1,0
1e5s79ii,1,j8kuyqmv,47,dPGG,dPGG_Decision,1625222420,7,1,0
1e5s79ii,3,z4n0vhxm,48,dPGG,ResultsWaitPage,1625222421,7,0,1
1e5s79ii,2,2wnx1usl,48,dPGG,ResultsWaitPage,1625222421,7,0,1
1e5s79ii,1,j8kuyqmv,48,dPGG,ResultsWaitPage,1625222421,7,0,1
1e5s79ii,4,pqlqk8ih,48,dPGG,ResultsWaitPage,1625222421,7,0,1
1e5s79ii,3,z4n0vhxm,54,dPGG,dPGG_Decision,1625222422,8,1,0
1e5s79ii,1,j8kuyqmv,54,dPGG,dPGG_Decision,1625222423,8,1,0
1e5s79ii,2,2wnx1usl,54,dPGG,dPGG_Decision,1625222423,8,1,0
1e5s79ii,4,pqlqk8ih,54,dPGG,dPGG_Decision,1625222424,8,1,0
1e5s79ii,3,z4n0vhxm,55,dPGG,ResultsWaitPage,1625222424,8,0,1
1e5s79ii,2,2wnx1usl,55,dPGG,ResultsWaitPage,1625222424,8,0,1
1e5s79ii,1,j8kuyqmv,55,dPGG,ResultsWaitPage,1625222424,8,0,1
1e5s79ii,4,pqlqk8ih,55,dPGG,ResultsWaitPage,1625222424,8,0,1
1e5s79ii,1,j8kuyqmv,61,dPGG,dPGG_Decision,1625222426,9,1,0
1e5s79ii,4,pqlqk8ih,61,dPGG,dPGG_Decision,1625222427,9,1,0
1e5s79ii,2,2wnx1usl,61,dPGG,dPGG_Decision,1625222427,9,1,0
1e5s79ii,3,z4n0vhxm,61,dPGG,dPGG_Decision,1625222428,9,1,0
1e5s79ii,3,z4n0vhxm,62,dPGG,ResultsWaitPage,1625222429,9,0,1
1e5s79ii,2,2wnx1usl,62,dPGG,ResultsWaitPage,1625222429,9,0,1
vggk2gh1,9,l9lr6mh7,1,Intro,Intro_Welcome,1625317224,1,0,0
vggk2gh1,8,6c6b0gr4,1,Intro,Intro_Welcome,1625317227,1,0,0
vggk2gh1,4,0joe1b32,1,Intro,Intro_Welcome,1625317228,1,0,0
vggk2gh1,1,zmzk7vtt,1,Intro,Intro_Welcome,1625317228,1,0,0
vggk2gh1,12,08sby4xq,1,Intro,Intro_Welcome,1625317229,1,0,0
vggk2gh1,14,fioxelzi,1,Intro,Intro_Welcome,1625317230,1,0,0
vggk2gh1,7,x1lbn05q,1,Intro,Intro_Welcome,1625317230,1,0,0
vggk2gh1,3,2ixdauok,1,Intro,Intro_Welcome,1625317231,1,0,0
vggk2gh1,10,9kaqynhl,1,Intro,Intro_Welcome,1625317232,1,0,0
vggk2gh1,15,5hedsr15,1,Intro,Intro_Welcome,1625317234,1,0,0
vggk2gh1,16,m01fpjhw,1,Intro,Intro_Welcome,1625317235,1,0,0
vggk2gh1,13,fv5lbvib,1,Intro,Intro_Welcome,1625317244,1,0,0
vggk2gh1,2,odjzixpa,1,Intro,Intro_Welcome,1625317250,1,0,0
vggk2gh1,11,ji5ks2by,1,Intro,Intro_Welcome,1625317253,1,0,0
vggk2gh1,17,xr52jpwv,1,Intro,Intro_Welcome,1625317277,1,0,0
vggk2gh1,19,vi8fz4g1,1,Intro,Intro_Welcome,1625317332,1,0,0
vggk2gh1,6,y3bvfnra,1,Intro,Intro_Welcome,1625317341,1,0,0
vggk2gh1,5,stv9gkw7,1,Intro,Intro_Welcome,1625317343,1,0,0
vggk2gh1,20,noe4ewy6,1,Intro,Intro_Welcome,1625317517,1,0,0
vggk2gh1,12,08sby4xq,2,Intro,Intro_Instructions,1625317614,1,0,0
vggk2gh1,8,6c6b0gr4,2,Intro,Intro_Instructions,1625317621,1,0,0
vggk2gh1,14,fioxelzi,2,Intro,Intro_Instructions,1625317645,1,0,0
vggk2gh1,13,fv5lbvib,2,Intro,Intro_Instructions,1625317753,1,0,0
vggk2gh1,12,08sby4xq,3,dPGG,dPGG_InitialWaitPage,1625317754,1,0,1
vggk2gh1,8,6c6b0gr4,3,dPGG,dPGG_InitialWaitPage,1625317754,1,0,1
vggk2gh1,14,fioxelzi,3,dPGG,dPGG_InitialWaitPage,1625317754,1,0,1
vggk2gh1,13,fv5lbvib,3,dPGG,dPGG_InitialWaitPage,1625317754,1,0,1
vggk2gh1,18,2m7t1jjy,1,Intro,Intro_Welcome,1625317763,1,0,0
vggk2gh1,13,fv5lbvib,5,dPGG,dPGG_Decision,1625317764,1,0,0
vggk2gh1,14,fioxelzi,5,dPGG,dPGG_Decision,1625317765,1,0,0
vggk2gh1,8,6c6b0gr4,5,dPGG,dPGG_Decision,1625317767,1,0,0
vggk2gh1,6,y3bvfnra,2,Intro,Intro_Instructions,1625317789,1,0,0
vggk2gh1,12,08sby4xq,5,dPGG,dPGG_Decision,1625317802,1,0,0
vggk2gh1,12,08sby4xq,6,dPGG,ResultsWaitPage,1625317802,1,0,1
vggk2gh1,8,6c6b0gr4,6,dPGG,ResultsWaitPage,1625317802,1,0,1
vggk2gh1,14,fioxelzi,6,dPGG,ResultsWaitPage,1625317802,1,0,1
vggk2gh1,13,fv5lbvib,6,dPGG,ResultsWaitPage,1625317802,1,0,1
vggk2gh1,14,fioxelzi,12,dPGG,dPGG_Decision,1625317819,2,0,0
vggk2gh1,12,08sby4xq,12,dPGG,dPGG_Decision,1625317821,2,0,0
vggk2gh1,9,l9lr6mh7,2,Intro,Intro_Instructions,1625317826,1,0,0
vggk2gh1,13,fv5lbvib,12,dPGG,dPGG_Decision,1625317848,2,0,0
vggk2gh1,8,6c6b0gr4,12,dPGG,dPGG_Decision,1625317865,2,0,0
vggk2gh1,8,6c6b0gr4,13,dPGG,ResultsWaitPage,1625317865,2,0,1
vggk2gh1,12,08sby4xq,13,dPGG,ResultsWaitPage,1625317865,2,0,1
vggk2gh1,14,fioxelzi,13,dPGG,ResultsWaitPage,1625317865,2,0,1
vggk2gh1,13,fv5lbvib,13,dPGG,ResultsWaitPage,1625317865,2,0,1
vggk2gh1,12,08sby4xq,19,dPGG,dPGG_Decision,1625317884,3,0,0
vggk2gh1,8,6c6b0gr4,19,dPGG,dPGG_Decision,1625317884,3,0,0
vggk2gh1,14,fioxelzi,19,dPGG,dPGG_Decision,1625317886,3,0,0
vggk2gh1,13,fv5lbvib,19,dPGG,dPGG_Decision,1625317895,3,0,0
vggk2gh1,8,6c6b0gr4,20,dPGG,ResultsWaitPage,1625317895,3,0,1
vggk2gh1,12,08sby4xq,20,dPGG,ResultsWaitPage,1625317895,3,0,1
vggk2gh1,14,fioxelzi,20,dPGG,ResultsWaitPage,1625317895,3,0,1
vggk2gh1,13,fv5lbvib,20,dPGG,ResultsWaitPage,1625317895,3,0,1
vggk2gh1,14,fioxelzi,26,dPGG,dPGG_Decision,1625317901,4,0,0
vggk2gh1,12,08sby4xq,26,dPGG,dPGG_Decision,1625317904,4,0,0
vggk2gh1,13,fv5lbvib,26,dPGG,dPGG_Decision,1625317911,4,0,0
vggk2gh1,8,6c6b0gr4,26,dPGG,dPGG_Decision,1625317917,4,0,0
vggk2gh1,8,6c6b0gr4,27,dPGG,ResultsWaitPage,1625317917,4,0,1
vggk2gh1,12,08sby4xq,27,dPGG,ResultsWaitPage,1625317917,4,0,1
vggk2gh1,14,fioxelzi,27,dPGG,ResultsWaitPage,1625317917,4,0,1
vggk2gh1,13,fv5lbvib,27,dPGG,ResultsWaitPage,1625317917,4,0,1
vggk2gh1,12,08sby4xq,33,dPGG,dPGG_Decision,1625317926,5,0,0
vggk2gh1,14,fioxelzi,33,dPGG,dPGG_Decision,1625317929,5,0,0
vggk2gh1,13,fv5lbvib,33,dPGG,dPGG_Decision,1625317934,5,0,0
vggk2gh1,8,6c6b0gr4,33,dPGG,dPGG_Decision,1625317948,5,0,0
vggk2gh1,8,6c6b0gr4,34,dPGG,ResultsWaitPage,1625317948,5,0,1
vggk2gh1,12,08sby4xq,34,dPGG,ResultsWaitPage,1625317948,5,0,1
vggk2gh1,14,fioxelzi,34,dPGG,ResultsWaitPage,1625317948,5,0,1
vggk2gh1,13,fv5lbvib,34,dPGG,ResultsWaitPage,1625317948,5,0,1
vggk2gh1,12,08sby4xq,40,dPGG,dPGG_Decision,1625317950,6,0,0
vggk2gh1,14,fioxelzi,40,dPGG,dPGG_Decision,1625317953,6,0,0
vggk2gh1,8,6c6b0gr4,40,dPGG,dPGG_Decision,1625317956,6,0,0
vggk2gh1,13,fv5lbvib,40,dPGG,dPGG_Decision,1625317961,6,0,0
vggk2gh1,8,6c6b0gr4,41,dPGG,ResultsWaitPage,1625317961,6,0,1
vggk2gh1,12,08sby4xq,41,dPGG,ResultsWaitPage,1625317961,6,0,1
vggk2gh1,14,fioxelzi,41,dPGG,ResultsWaitPage,1625317961,6,0,1
