participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.num_rounds,session.config.real_world_currency_per_point,session.config.risk,session.config.participation_fee,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
40,s9mb0zk3,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:48.838547+00:00,1,,,170,10.50,jawroz7g,,,,,0,10,0.05,0.0,2.00,40,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,9,17,7,7,27,0,42,11,0,0,0,41,10.25,16,0,80,1,4,0,,27,12,,5,5,32,0,5,11,0,0,0,45,11.25,17,0,103,2,4,0,,32,15,,5,5,37,0,5,11,0,0,0,52,13.0,20,0,126,3,4,0,,37,17,,8,8,45,0,8,11,0,0,0,66,16.5,25,0,154,4,4,0,,45,11,,13,13,58,0,13,11,0,0,0,64,16.0,24,0,188,5,4,0,,58,17,,21,21,79,0,21,11,0,0,0,101,25.25,38,0,220,6,4,0,,79,40,,6,6,85,0,6,11,0,0,0,121,30.25,46,0,271,7,4,0,,85,35,,17,17,102,0,17,11,0,0,0,138,34.5,52,0,334,8,4,0,,102,39,,20,20,122,0,20,11,0,0,0,155,38.75,59,0,404,9,4,0,,122,25,,33,33,155,0,33,11,0,0,0,153,38.25,58,0,485,10,4,0,,,,,,,,0,0,11,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,11,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,11,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,11,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,11,0,0,0,,,,0,,15,40,6,2,5,4,5,0,5,4,1,0,2,6,2,4,26,diverse,uni,23528,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
41,urwzmofq,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:48.866808+00:00,1,,,164,10.20,jawroz7g,,,,,0,10,0.05,0.0,2.00,41,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,6,13,7,7,27,0,43,12,0,0,0,33,8.25,13,0,80,1,1,0,,27,9,,8,8,35,0,8,12,0,0,0,44,11.0,17,0,99,2,1,0,,35,15,,6,6,41,0,6,12,0,0,0,55,13.75,21,0,123,3,1,0,,41,20,,6,6,47,0,6,12,0,0,0,67,16.75,26,0,152,4,1,0,,47,14,,8,8,55,0,8,12,0,0,0,58,14.5,22,0,189,5,1,0,,55,29,,5,5,60,0,5,12,0,0,0,90,22.5,34,0,219,6,1,0,,60,12,,12,12,72,0,12,12,0,0,0,64,16.0,24,0,265,7,1,0,,72,25,,23,23,95,0,23,12,0,0,0,128,32.0,48,0,297,8,1,0,,95,38,,22,22,117,0,22,12,0,0,0,159,39.75,60,0,361,9,1,0,,117,55,,31,31,148,0,31,12,0,0,0,227,56.75,86,0,442,10,1,0,,,,,,,,0,0,12,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,12,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,12,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,12,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,12,0,0,0,,,,0,,15,41,0,2,1,6,5,4,0,5,2,6,6,3,5,5,65,diverse,uni,29565,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
42,j2y2hfcd,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:48.894567+00:00,1,,,156,9.80,jawroz7g,,,,,0,10,0.05,0.0,2.00,42,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,11,12,2,2,22,0,42,12,0,0,0,33,8.25,13,0,80,1,2,0,,22,8,,9,9,31,0,9,12,0,0,0,44,11.0,17,0,99,2,2,0,,31,12,,9,9,40,0,9,12,0,0,0,55,13.75,21,0,123,3,2,0,,40,22,,4,4,44,0,4,12,0,0,0,67,16.75,26,0,152,4,2,0,,44,19,,3,3,47,0,3,12,0,0,0,58,14.5,22,0,189,5,2,0,,47,19,,15,15,62,0,15,12,0,0,0,90,22.5,34,0,219,6,2,0,,62,15,,9,9,71,0,9,12,0,0,0,64,16.0,24,0,265,7,2,0,,71,42,,6,6,77,0,6,12,0,0,0,128,32.0,48,0,297,8,2,0,,77,31,,29,29,106,0,29,12,0,0,0,159,39.75,60,0,361,9,2,0,,106,56,,30,30,136,0,30,12,0,0,0,227,56.75,86,0,442,10,2,0,,,,,,,,0,0,12,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,12,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,12,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,12,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,12,0,0,0,,,,0,,15,42,4,5,5,2,4,1,5,4,5,2,5,3,0,3,49,diverse,uni,47282,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
43,o0i5tvjy,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:48.922998+00:00,1,,,166,10.30,jawroz7g,,,,,0,10,0.05,0.0,2.00,43,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,9,18,4,4,24,0,48,12,0,0,0,33,8.25,13,0,80,1,3,0,,24,14,,3,3,27,0,3,12,0,0,0,44,11.0,17,0,99,2,3,0,,27,15,,6,6,33,0,6,12,0,0,0,55,13.75,21,0,123,3,3,0,,33,18,,8,8,41,0,8,12,0,0,0,67,16.75,26,0,152,4,3,0,,41,14,,8,8,49,0,8,12,0,0,0,58,14.5,22,0,189,5,3,0,,49,16,,18,18,67,0,18,12,0,0,0,90,22.5,34,0,219,6,3,0,,67,20,,4,4,71,0,4,12,0,0,0,64,16.0,24,0,265,7,3,0,,71,42,,6,6,77,0,6,12,0,0,0,128,32.0,48,0,297,8,3,0,,77,33,,27,27,104,0,27,12,0,0,0,159,39.75,60,0,361,9,3,0,,104,48,,38,38,142,0,38,12,0,0,0,227,56.75,86,0,442,10,3,0,,,,,,,,0,0,12,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,12,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,12,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,12,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,12,0,0,0,,,,0,,15,43,3,1,6,4,4,4,4,5,3,1,2,0,1,4,49,diverse,uni,29178,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
44,3o36xsia,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:48.952412+00:00,1,,,147,9.35,jawroz7g,,,,,0,10,0.05,0.0,2.00,44,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,7,10,6,6,26,0,40,12,0,0,0,33,8.25,13,0,80,1,4,0,,26,13,,4,4,30,0,4,12,0,0,0,44,11.0,17,0,99,2,4,0,,30,13,,8,8,38,0,8,12,0,0,0,55,13.75,21,0,123,3,4,0,,38,7,,19,19,57,0,19,12,0,0,0,67,16.75,26,0,152,4,4,0,,57,11,,11,11,68,0,11,12,0,0,0,58,14.5,22,0,189,5,4,0,,68,26,,8,8,76,0,8,12,0,0,0,90,22.5,34,0,219,6,4,0,,76,17,,7,7,83,0,7,12,0,0,0,64,16.0,24,0,265,7,4,0,,83,19,,29,29,112,0,29,12,0,0,0,128,32.0,48,0,297,8,4,0,,112,57,,3,3,115,0,3,12,0,0,0,159,39.75,60,0,361,9,4,0,,115,68,,18,18,133,0,18,12,0,0,0,227,56.75,86,0,442,10,4,0,,,,,,,,0,0,12,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,12,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,12,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,12,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,12,0,0,0,,,,0,,15,44,1,4,5,3,2,4,4,3,2,3,5,6,4,5,53,diverse,uni,36727,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
45,50z2do3a,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:48.981620+00:00,1,,,159,9.95,jawroz7g,,,,,0,10,0.05,0.0,2.00,45,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,7,10,7,7,27,0,38,13,0,0,0,36,9.0,14,0,80,1,1,0,,27,10,,4,4,31,0,4,13,0,0,0,36,9.0,14,0,100,2,1,0,,31,18,,2,2,33,0,2,13,0,0,0,53,13.25,20,0,120,3,1,0,,33,7,,17,17,50,0,17,13,0,0,0,62,15.5,24,0,147,4,1,0,,50,27,,2,2,52,0,2,13,0,0,0,77,19.25,29,0,181,5,1,0,,52,23,,12,12,64,0,12,13,0,0,0,92,23.0,35,0,220,6,1,0,,64,24,,24,24,88,0,24,13,0,0,0,128,32.0,48,0,268,7,1,0,,88,49,,11,11,99,0,11,13,0,0,0,158,39.5,60,0,332,8,1,0,,99,43,,35,35,134,0,35,13,0,0,0,207,51.75,78,0,414,9,1,0,,134,61,,14,14,148,0,14,13,0,0,0,200,50.0,75,0,519,10,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,45,1,6,4,3,3,1,0,4,6,5,2,5,6,2,62,diverse,uni,35301,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
46,4u0ki2t3,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:49.008873+00:00,1,,,153,9.65,jawroz7g,,,,,0,10,0.05,0.0,2.00,46,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,10,11,4,4,24,0,39,13,0,0,0,36,9.0,14,0,80,1,2,0,,24,9,,5,5,29,0,5,13,0,0,0,36,9.0,14,0,100,2,2,0,,29,17,,3,3,32,0,3,13,0,0,0,53,13.25,20,0,120,3,2,0,,32,19,,5,5,37,0,5,13,0,0,0,62,15.5,24,0,147,4,2,0,,37,7,,22,22,59,0,22,13,0,0,0,77,19.25,29,0,181,5,2,0,,59,24,,11,11,70,0,11,13,0,0,0,92,23.0,35,0,220,6,2,0,,70,33,,15,15,85,0,15,13,0,0,0,128,32.0,48,0,268,7,2,0,,85,48,,12,12,97,0,12,13,0,0,0,158,39.5,60,0,332,8,2,0,,97,43,,35,35,132,0,35,13,0,0,0,207,51.75,78,0,414,9,2,0,,132,69,,6,6,138,0,6,13,0,0,0,200,50.0,75,0,519,10,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,46,2,3,2,4,2,0,0,6,0,2,6,0,6,0,44,diverse,uni,32407,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
47,hlr8vq42,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:49.037684+00:00,1,,,199,11.95,jawroz7g,,,,,0,10,0.05,0.0,2.00,47,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,11,19,3,3,23,0,47,13,0,0,0,36,9.0,14,0,80,1,3,0,,23,6,,8,8,31,0,8,13,0,0,0,36,9.0,14,0,100,2,3,0,,31,10,,10,10,41,0,10,13,0,0,0,53,13.25,20,0,120,3,3,0,,41,17,,7,7,48,0,7,13,0,0,0,62,15.5,24,0,147,4,3,0,,48,28,,1,1,49,0,1,13,0,0,0,77,19.25,29,0,181,5,3,0,,49,27,,8,8,57,0,8,13,0,0,0,92,23.0,35,0,220,6,3,0,,57,27,,21,21,78,0,21,13,0,0,0,128,32.0,48,0,268,7,3,0,,78,27,,33,33,111,0,33,13,0,0,0,158,39.5,60,0,332,8,3,0,,111,62,,16,16,127,0,16,13,0,0,0,207,51.75,78,0,414,9,3,0,,127,27,,48,48,175,0,48,13,0,0,0,200,50.0,75,0,519,10,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,47,6,3,3,0,2,0,3,4,0,1,5,4,1,2,39,diverse,uni,35181,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
48,31i97f7m,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:49.119739+00:00,1,,,179,10.95,jawroz7g,,,,,0,10,0.05,0.0,2.00,48,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,8,19,6,6,26,0,47,13,0,0,0,36,9.0,14,0,80,1,4,0,,26,11,,3,3,29,0,3,13,0,0,0,36,9.0,14,0,100,2,4,0,,29,8,,12,12,41,0,12,13,0,0,0,53,13.25,20,0,120,3,4,0,,41,19,,5,5,46,0,5,13,0,0,0,62,15.5,24,0,147,4,4,0,,46,15,,14,14,60,0,14,13,0,0,0,77,19.25,29,0,181,5,4,0,,60,18,,17,17,77,0,17,13,0,0,0,92,23.0,35,0,220,6,4,0,,77,44,,4,4,81,0,4,13,0,0,0,128,32.0,48,0,268,7,4,0,,81,34,,26,26,107,0,26,13,0,0,0,158,39.5,60,0,332,8,4,0,,107,59,,19,19,126,0,19,13,0,0,0,207,51.75,78,0,414,9,4,0,,126,43,,32,32,158,0,32,13,0,0,0,200,50.0,75,0,519,10,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,48,4,3,4,5,3,0,0,3,4,2,3,5,3,6,20,diverse,uni,38738,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
49,m0wagdkq,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:49.153327+00:00,1,,,177,10.85,jawroz7g,,,,,0,10,0.05,0.0,2.00,49,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,6,17,6,6,26,0,47,14,0,0,0,32,8.0,12,0,80,1,1,0,,26,15,,0,0,26,0,0,14,0,0,0,39,9.75,15,0,96,2,1,0,,26,8,,4,4,30,0,4,14,0,0,0,31,7.75,12,0,117,3,1,0,,30,15,,8,8,38,0,8,14,0,0,0,61,15.25,23,0,134,4,1,0,,38,15,,14,14,52,0,14,14,0,0,0,76,19.0,29,0,165,5,1,0,,52,11,,22,22,74,0,22,14,0,0,0,87,21.75,33,0,205,6,1,0,,74,15,,21,21,95,0,21,14,0,0,0,96,24.0,36,0,250,7,1,0,,95,29,,14,14,109,0,14,14,0,0,0,113,28.25,43,0,298,8,1,0,,109,50,,13,13,122,0,13,14,0,0,0,166,41.5,63,0,357,9,1,0,,122,30,,34,34,156,0,34,14,0,0,0,170,42.5,64,0,443,10,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,49,6,2,0,5,2,1,6,1,5,6,0,4,5,3,61,diverse,uni,31184,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
50,mduu9aqq,,1,82,82,Outro,Outro_Final,2021-03-16 19:17:49.182934+00:00,1,,,135,8.75,jawroz7g,,,,,0,10,0.05,0.0,2.00,50,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,5,12,7,7,27,0,42,14,0,0,0,32,8.0,12,0,80,1,2,0,,27,10,,5,5,32,0,5,14,0,0,0,39,9.75,15,0,96,2,2,0,,32,11,,1,1,33,0,1,14,0,0,0,31,7.75,12,0,117,3,2,0,,33,14,,9,9,42,0,9,14,0,0,0,61,15.25,23,0,134,4,2,0,,42,24,,5,5,47,0,5,14,0,0,0,76,19.0,29,0,165,5,2,0,,47,24,,9,9,56,0,9,14,0,0,0,87,21.75,33,0,205,6,2,0,,56,33,,3,3,59,0,3,14,0,0,0,96,24.0,36,0,250,7,2,0,,59,25,,18,18,77,0,18,14,0,0,0,113,28.25,43,0,298,8,2,0,,77,45,,18,18,95,0,18,14,0,0,0,166,41.5,63,0,357,9,2,0,,95,39,,25,25,120,0,25,14,0,0,0,170,42.5,64,0,443,10,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,50,1,5,2,0,0,5,5,4,4,4,2,0,4,3,38,diverse,uni,44953,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
