participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.num_rounds,session.config.real_world_currency_per_point,session.config.risk,session.config.participation_fee,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
45,dulouqzj,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.731005+00:00,1,,,32,3.60,sfujzxqi,,,,,0,10,0.05,0.33,2.00,45,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,7,14,6,6,26,0,43,13,0,0,0,34,8.5,13,0,80,1,1,0,,26,9,,6,6,32,0,6,13,0,0,0,38,9.5,15,0,98,2,1,0,,32,13,,7,-12,20,0,-12,13,0,1,1,51,12.75,20,0,120,3,1,0,,20,9,,3,3,23,0,3,13,0,0,0,30,7.5,12,0,76,4,1,0,,23,11,,2,-10,13,0,-10,13,0,1,1,33,8.25,13,0,94,5,1,0,,13,3,,4,4,17,0,4,13,0,0,0,17,4.25,7,0,58,6,1,0,,17,4,,4,4,21,0,4,13,0,0,0,19,4.75,8,0,69,7,1,0,,21,6,,3,-9,12,0,-9,13,0,1,1,22,5.5,9,0,82,8,1,0,,12,2,,2,2,14,0,2,13,0,0,0,9,2.25,4,0,48,9,1,0,,14,2,,1,1,15,0,1,13,0,0,0,7,1.75,3,0,55,10,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,45,1,1,0,0,5,3,3,3,5,1,5,3,3,5,53,diverse,uni,36962,1,lorem ipsum 1,lorem ipsum 2,0,1,1
46,8qjp83vo,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.758064+00:00,1,,,33,3.65,sfujzxqi,,,,,0,10,0.05,0.33,2.00,46,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,9,13,4,4,24,0,42,13,0,0,0,34,8.5,13,0,80,1,2,0,,24,8,,7,7,31,0,7,13,0,0,0,38,9.5,15,0,98,2,2,0,,31,10,,10,-10,21,0,-10,13,0,1,1,51,12.75,20,0,120,3,2,0,,21,9,,3,3,24,0,3,13,0,0,0,30,7.5,12,0,76,4,2,0,,24,8,,5,-9,15,0,-9,13,0,1,1,33,8.25,13,0,94,5,2,0,,15,4,,3,3,18,0,3,13,0,0,0,17,4.25,7,0,58,6,2,0,,18,6,,2,2,20,0,2,13,0,0,0,19,4.75,8,0,69,7,2,0,,20,5,,4,-8,12,0,-8,13,0,1,1,22,5.5,9,0,82,8,2,0,,12,2,,2,2,14,0,2,13,0,0,0,9,2.25,4,0,48,9,2,0,,14,2,,1,1,15,0,1,13,0,0,0,7,1.75,3,0,55,10,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,46,1,2,3,1,2,2,3,1,2,1,1,4,0,4,40,diverse,uni,42955,1,lorem ipsum 1,lorem ipsum 2,0,1,1
47,jatiktym,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.785188+00:00,1,,,34,3.70,sfujzxqi,,,,,0,10,0.05,0.33,2.00,47,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,8,16,5,5,25,0,45,13,0,0,0,34,8.5,13,0,80,1,3,0,,25,8,,7,7,32,0,7,13,0,0,0,38,9.5,15,0,98,2,3,0,,32,15,,5,-13,19,0,-13,13,0,1,1,51,12.75,20,0,120,3,3,0,,19,6,,6,6,25,0,6,13,0,0,0,30,7.5,12,0,76,4,3,0,,25,7,,6,-9,16,0,-9,13,0,1,1,33,8.25,13,0,94,5,3,0,,16,5,,2,2,18,0,2,13,0,0,0,17,4.25,7,0,58,6,3,0,,18,6,,2,2,20,0,2,13,0,0,0,19,4.75,8,0,69,7,3,0,,20,7,,2,-9,11,0,-9,13,0,1,1,22,5.5,9,0,82,8,3,0,,11,3,,1,1,12,0,1,13,0,0,0,9,2.25,4,0,48,9,3,0,,12,1,,2,2,14,0,2,13,0,0,0,7,1.75,3,0,55,10,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,47,6,2,4,2,5,4,6,1,4,5,0,0,2,1,46,diverse,uni,39172,3,lorem ipsum 1,lorem ipsum 2,0,1,1
48,g684r9no,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.813389+00:00,1,,,34,3.70,sfujzxqi,,,,,0,10,0.05,0.33,2.00,48,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,4,0,,20,10,12,3,3,23,0,41,13,0,0,0,34,8.5,13,0,80,1,4,0,,23,13,,2,2,25,0,2,13,0,0,0,38,9.5,15,0,98,2,4,0,,25,13,,7,-9,16,0,-9,13,0,1,1,51,12.75,20,0,120,3,4,0,,16,6,,6,6,22,0,6,13,0,0,0,30,7.5,12,0,76,4,4,0,,22,7,,6,-8,14,0,-8,13,0,1,1,33,8.25,13,0,94,5,4,0,,14,5,,2,2,16,0,2,13,0,0,0,17,4.25,7,0,58,6,4,0,,16,3,,5,5,21,0,5,13,0,0,0,19,4.75,8,0,69,7,4,0,,21,4,,5,-8,13,0,-8,13,0,1,1,22,5.5,9,0,82,8,4,0,,13,2,,2,2,15,0,2,13,0,0,0,9,2.25,4,0,48,9,4,0,,15,2,,1,1,16,0,1,13,0,0,0,7,1.75,3,0,55,10,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,48,2,1,4,1,2,0,1,1,4,5,4,1,1,5,43,diverse,uni,42014,1,lorem ipsum 1,lorem ipsum 2,0,1,1
49,xvl3dw8x,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.840219+00:00,1,,,23,3.15,sfujzxqi,,,,,0,10,0.05,0.33,2.00,49,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,11,11,3,3,23,0,38,14,0,0,0,37,9.25,14,0,80,1,1,0,,23,9,,8,8,31,0,8,14,0,0,0,44,11.0,17,0,99,2,1,0,,31,14,,6,6,37,0,6,14,0,0,0,52,13.0,20,0,123,3,1,0,,37,13,,11,-13,24,0,-13,14,0,1,1,64,16.0,24,0,151,4,1,0,,24,11,,2,-11,13,0,-11,14,0,1,1,34,8.5,13,0,93,5,1,0,,13,3,,5,-4,9,0,-4,14,0,1,1,19,4.75,8,0,57,6,1,0,,9,3,,1,1,10,0,1,14,0,0,0,10,2.5,4,0,36,7,1,0,,10,2,,2,2,12,0,2,14,0,0,0,9,2.25,4,0,42,8,1,0,,12,2,,1,-5,7,0,-5,14,0,1,1,7,1.75,3,0,49,9,1,0,,7,1,,1,1,8,0,1,14,0,0,0,4,1.0,2,0,29,10,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,49,4,6,2,6,1,4,6,0,1,4,6,2,0,4,33,diverse,uni,41165,2,lorem ipsum 1,lorem ipsum 2,0,1,1
50,0qwmqjm7,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.876096+00:00,1,,,28,3.40,sfujzxqi,,,,,0,10,0.05,0.33,2.00,50,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,10,17,4,4,24,0,44,14,0,0,0,37,9.25,14,0,80,1,2,0,,24,11,,6,6,30,0,6,14,0,0,0,44,11.0,17,0,99,2,2,0,,30,16,,4,4,34,0,4,14,0,0,0,52,13.0,20,0,123,3,2,0,,34,15,,9,-12,22,0,-12,14,0,1,1,64,16.0,24,0,151,4,2,0,,22,6,,7,-7,15,0,-7,14,0,1,1,34,8.5,13,0,93,5,2,0,,15,6,,2,-6,9,0,-6,14,0,1,1,19,4.75,8,0,57,6,2,0,,9,3,,1,1,10,0,1,14,0,0,0,10,2.5,4,0,36,7,2,0,,10,2,,2,2,12,0,2,14,0,0,0,9,2.25,4,0,42,8,2,0,,12,2,,1,-5,7,0,-5,14,0,1,1,7,1.75,3,0,49,9,2,0,,7,1,,1,1,8,0,1,14,0,0,0,4,1.0,2,0,29,10,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,50,0,3,2,3,5,6,4,4,2,0,5,3,1,5,26,diverse,uni,42585,0,lorem ipsum 1,lorem ipsum 2,0,1,1
51,oo0q5th6,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.907139+00:00,1,,,29,3.45,sfujzxqi,,,,,0,10,0.05,0.33,2.00,51,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,7,20,7,7,27,0,47,14,0,0,0,37,9.25,14,0,80,1,3,0,,27,13,,4,4,31,0,4,14,0,0,0,44,11.0,17,0,99,2,3,0,,31,10,,10,10,41,0,10,14,0,0,0,52,13.0,20,0,123,3,3,0,,41,20,,4,-18,23,0,-18,14,0,1,1,64,16.0,24,0,151,4,3,0,,23,7,,6,-8,15,0,-8,14,0,1,1,34,8.5,13,0,93,5,3,0,,15,5,,3,-6,9,0,-6,14,0,1,1,19,4.75,8,0,57,6,3,0,,9,1,,3,3,12,0,3,14,0,0,0,10,2.5,4,0,36,7,3,0,,12,2,,2,2,14,0,2,14,0,0,0,9,2.25,4,0,42,8,3,0,,14,2,,1,-6,8,0,-6,14,0,1,1,7,1.75,3,0,49,9,3,0,,8,1,,1,1,9,0,1,14,0,0,0,4,1.0,2,0,29,10,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,51,2,5,6,2,0,3,3,6,1,2,3,6,5,6,39,diverse,uni,34818,3,lorem ipsum 1,lorem ipsum 2,0,1,1
52,jcrs169a,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.933534+00:00,1,,,25,3.25,sfujzxqi,,,,,0,10,0.05,0.33,2.00,52,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,4,0,,20,9,15,5,5,25,0,42,14,0,0,0,37,9.25,14,0,80,1,4,0,,25,11,,6,6,31,0,6,14,0,0,0,44,11.0,17,0,99,2,4,0,,31,12,,8,8,39,0,8,14,0,0,0,52,13.0,20,0,123,3,4,0,,39,16,,8,-15,24,0,-15,14,0,1,1,64,16.0,24,0,151,4,4,0,,24,10,,3,-10,14,0,-10,14,0,1,1,34,8.5,13,0,93,5,4,0,,14,5,,3,-5,9,0,-5,14,0,1,1,19,4.75,8,0,57,6,4,0,,9,3,,1,1,10,0,1,14,0,0,0,10,2.5,4,0,36,7,4,0,,10,3,,1,1,11,0,1,14,0,0,0,9,2.25,4,0,42,8,4,0,,11,1,,2,-4,7,0,-4,14,0,1,1,7,1.75,3,0,49,9,4,0,,7,1,,1,1,8,0,1,14,0,0,0,4,1.0,2,0,29,10,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,52,6,1,3,5,2,0,1,6,5,0,0,0,1,0,45,diverse,uni,41904,2,lorem ipsum 1,lorem ipsum 2,0,1,1
53,cymd135z,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.961090+00:00,1,,,31,3.55,sfujzxqi,,,,,0,10,0.05,0.33,2.00,53,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,11,17,5,5,25,0,41,15,0,0,0,42,10.5,16,0,80,1,1,0,,25,13,,6,6,31,0,6,15,0,0,0,49,12.25,19,0,102,2,1,0,,31,17,,2,2,33,0,2,15,0,0,0,50,12.5,19,0,129,3,1,0,,33,9,,12,-10,23,0,-10,15,0,1,1,55,13.75,21,0,155,4,1,0,,23,10,,5,5,28,0,5,15,0,0,0,39,9.75,15,0,93,5,1,0,,28,8,,6,-11,17,0,-11,15,0,1,1,36,9.0,14,0,114,6,1,0,,17,4,,3,-7,10,0,-7,15,0,1,1,18,4.5,7,0,67,7,1,0,,10,3,,1,1,11,0,1,15,0,0,0,10,2.5,4,0,39,8,1,0,,11,2,,2,2,13,0,2,15,0,0,0,10,2.5,4,0,45,9,1,0,,13,3,,2,2,15,0,2,15,0,0,0,11,2.75,5,0,51,10,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,15,53,5,6,5,4,6,3,0,4,1,5,3,1,5,1,50,diverse,uni,38191,3,lorem ipsum 1,lorem ipsum 2,0,1,1
54,d35ctr4f,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:37.987023+00:00,1,,,28,3.40,sfujzxqi,,,,,0,10,0.05,0.33,2.00,54,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,13,13,3,3,23,0,37,15,0,0,0,42,10.5,16,0,80,1,2,0,,23,14,,5,5,28,0,5,15,0,0,0,49,12.25,19,0,102,2,2,0,,28,9,,10,10,38,0,10,15,0,0,0,50,12.5,19,0,129,3,2,0,,38,19,,2,-18,20,0,-18,15,0,1,1,55,13.75,21,0,155,4,2,0,,20,9,,6,6,26,0,6,15,0,0,0,39,9.75,15,0,93,5,2,0,,26,10,,4,-11,15,0,-11,15,0,1,1,36,9.0,14,0,114,6,2,0,,15,4,,3,-6,9,0,-6,15,0,1,1,18,4.5,7,0,67,7,2,0,,9,3,,1,1,10,0,1,15,0,0,0,10,2.5,4,0,39,8,2,0,,10,3,,1,1,11,0,1,15,0,0,0,10,2.5,4,0,45,9,2,0,,11,2,,3,3,14,0,3,15,0,0,0,11,2.75,5,0,51,10,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,15,54,0,5,2,4,1,4,6,1,1,1,2,3,3,1,47,diverse,uni,23526,1,lorem ipsum 1,lorem ipsum 2,0,1,1
55,bxpi1k9h,,1,82,82,Outro,Outro_Final,2021-03-17 11:54:38.013598+00:00,1,,,28,3.40,sfujzxqi,,,,,0,10,0.05,0.33,2.00,55,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,7,18,9,9,29,0,42,15,0,0,0,42,10.5,16,0,80,1,3,0,,29,14,,5,5,34,0,5,15,0,0,0,49,12.25,19,0,102,2,3,0,,34,12,,7,7,41,0,7,15,0,0,0,50,12.5,19,0,129,3,3,0,,41,15,,6,-17,24,0,-17,15,0,1,1,55,13.75,21,0,155,4,3,0,,24,9,,6,6,30,0,6,15,0,0,0,39,9.75,15,0,93,5,3,0,,30,10,,4,-13,17,0,-13,15,0,1,1,36,9.0,14,0,114,6,3,0,,17,6,,1,-8,9,0,-8,15,0,1,1,18,4.5,7,0,67,7,3,0,,9,2,,2,2,11,0,2,15,0,0,0,10,2.5,4,0,39,8,3,0,,11,2,,2,2,13,0,2,15,0,0,0,10,2.5,4,0,45,9,3,0,,13,3,,2,2,15,0,2,15,0,0,0,11,2.75,5,0,51,10,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,15,55,1,5,1,3,6,3,5,6,3,2,0,4,4,4,57,diverse,uni,30827,3,lorem ipsum 1,lorem ipsum 2,0,1,1
