participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.num_rounds,session.config.participation_fee,session.config.risk,session.config.real_world_currency_per_point,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
45,ns4hbrqb,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.574672+00:00,1,,,121,8.05,mncxohsn,,,,,0,10,2.00,0.0,0.05,45,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,10,10,4,4,24,0,38,13,0,0,0,36,9.0,14,0,80,1,1,0,,24,14,,2,2,26,0,2,13,0,0,0,42,10.5,16,0,100,2,1,0,,26,11,,6,6,32,0,6,13,0,0,0,43,10.75,17,0,122,3,1,0,,32,16,,5,5,37,0,5,13,0,0,0,54,13.5,21,0,147,4,1,0,,37,11,,13,13,50,0,13,13,0,0,0,63,15.75,24,0,177,5,1,0,,50,16,,11,11,61,0,11,13,0,0,0,70,17.5,27,0,210,6,1,0,,61,22,,10,10,71,0,10,13,0,0,0,84,21.0,32,0,248,7,1,0,,71,19,,15,15,86,0,15,13,0,0,0,89,22.25,34,0,292,8,1,0,,86,21,,8,8,94,0,8,13,0,0,0,77,19.25,29,0,339,9,1,0,,94,22,,13,13,107,0,13,13,0,0,0,92,23.0,35,0,378,10,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,45,4,0,1,4,4,4,6,4,6,1,2,1,0,4,44,diverse,uni,25733,2,lorem ipsum 1,lorem ipsum 2,0,1,1
46,792smipj,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.599480+00:00,1,,,127,8.35,mncxohsn,,,,,0,10,2.00,0.0,0.05,46,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,9,18,5,5,25,0,46,13,0,0,0,36,9.0,14,0,80,1,2,0,,25,9,,7,7,32,0,7,13,0,0,0,42,10.5,16,0,100,2,2,0,,32,12,,5,5,37,0,5,13,0,0,0,43,10.75,17,0,122,3,2,0,,37,13,,8,8,45,0,8,13,0,0,0,54,13.5,21,0,147,4,2,0,,45,13,,11,11,56,0,11,13,0,0,0,63,15.75,24,0,177,5,2,0,,56,23,,4,4,60,0,4,13,0,0,0,70,17.5,27,0,210,6,2,0,,60,16,,16,16,76,0,16,13,0,0,0,84,21.0,32,0,248,7,2,0,,76,27,,7,7,83,0,7,13,0,0,0,89,22.25,34,0,292,8,2,0,,83,21,,8,8,91,0,8,13,0,0,0,77,19.25,29,0,339,9,2,0,,91,20,,15,15,106,0,15,13,0,0,0,92,23.0,35,0,378,10,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,46,4,3,4,4,4,4,6,2,2,2,4,1,1,6,50,diverse,uni,31046,1,lorem ipsum 1,lorem ipsum 2,0,1,1
47,3zd05lw7,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.624255+00:00,1,,,118,7.90,mncxohsn,,,,,0,10,2.00,0.0,0.05,47,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,7,14,7,7,27,0,42,13,0,0,0,36,9.0,14,0,80,1,3,0,,27,11,,5,5,32,0,5,13,0,0,0,42,10.5,16,0,100,2,3,0,,32,10,,7,7,39,0,7,13,0,0,0,43,10.75,17,0,122,3,3,0,,39,14,,7,7,46,0,7,13,0,0,0,54,13.5,21,0,147,4,3,0,,46,18,,6,6,52,0,6,13,0,0,0,63,15.75,24,0,177,5,3,0,,52,17,,10,10,62,0,10,13,0,0,0,70,17.5,27,0,210,6,3,0,,62,22,,10,10,72,0,10,13,0,0,0,84,21.0,32,0,248,7,3,0,,72,24,,10,10,82,0,10,13,0,0,0,89,22.25,34,0,292,8,3,0,,82,18,,11,11,93,0,11,13,0,0,0,77,19.25,29,0,339,9,3,0,,93,25,,10,10,103,0,10,13,0,0,0,92,23.0,35,0,378,10,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,47,0,0,3,5,1,6,3,2,4,2,2,1,6,4,60,diverse,uni,34713,2,lorem ipsum 1,lorem ipsum 2,0,1,1
48,88c5fj3m,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.650796+00:00,1,,,131,8.55,mncxohsn,,,,,0,10,2.00,0.0,0.05,48,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,4,0,,20,10,17,4,4,24,0,45,13,0,0,0,36,9.0,14,0,80,1,4,0,,24,8,,8,8,32,0,8,13,0,0,0,42,10.5,16,0,100,2,4,0,,32,10,,7,7,39,0,7,13,0,0,0,43,10.75,17,0,122,3,4,0,,39,11,,10,10,49,0,10,13,0,0,0,54,13.5,21,0,147,4,4,0,,49,21,,3,3,52,0,3,13,0,0,0,63,15.75,24,0,177,5,4,0,,52,14,,13,13,65,0,13,13,0,0,0,70,17.5,27,0,210,6,4,0,,65,24,,8,8,73,0,8,13,0,0,0,84,21.0,32,0,248,7,4,0,,73,19,,15,15,88,0,15,13,0,0,0,89,22.25,34,0,292,8,4,0,,88,17,,12,12,100,0,12,13,0,0,0,77,19.25,29,0,339,9,4,0,,100,25,,10,10,110,0,10,13,0,0,0,92,23.0,35,0,378,10,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,13,0,0,0,,,,0,,15,48,1,6,0,6,2,4,6,4,1,2,1,4,2,6,43,diverse,uni,42651,3,lorem ipsum 1,lorem ipsum 2,0,1,1
49,k4dokqp4,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.675006+00:00,1,,,125,8.25,mncxohsn,,,,,0,10,2.00,0.0,0.05,49,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,7,18,8,8,28,0,44,14,0,0,0,39,9.75,15,0,80,1,1,0,,28,12,,5,5,33,0,5,14,0,0,0,44,11.0,17,0,101,2,1,0,,33,16,,6,6,39,0,6,14,0,0,0,57,14.25,22,0,125,3,1,0,,39,14,,5,5,44,0,5,14,0,0,0,49,12.25,19,0,156,4,1,0,,44,19,,7,7,51,0,7,14,0,0,0,67,16.75,26,0,183,5,1,0,,51,21,,9,9,60,0,9,14,0,0,0,78,19.5,30,0,220,6,1,0,,60,16,,12,12,72,0,12,14,0,0,0,74,18.5,28,0,262,7,1,0,,72,20,,13,13,85,0,13,14,0,0,0,87,21.75,33,0,300,8,1,0,,85,17,,11,11,96,0,11,14,0,0,0,74,18.5,28,0,345,9,1,0,,96,15,,13,13,109,0,13,14,0,0,0,74,18.5,28,0,383,10,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,49,1,5,4,5,1,4,0,5,5,1,6,2,2,3,21,diverse,uni,46385,3,lorem ipsum 1,lorem ipsum 2,0,1,1
50,8czljipy,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.699779+00:00,1,,,116,7.80,mncxohsn,,,,,0,10,2.00,0.0,0.05,50,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,12,14,3,3,23,0,40,14,0,0,0,39,9.75,15,0,80,1,2,0,,23,11,,6,6,29,0,6,14,0,0,0,44,11.0,17,0,101,2,2,0,,29,10,,12,12,41,0,12,14,0,0,0,57,14.25,22,0,125,3,2,0,,41,13,,6,6,47,0,6,14,0,0,0,49,12.25,19,0,156,4,2,0,,47,16,,10,10,57,0,10,14,0,0,0,67,16.75,26,0,183,5,2,0,,57,22,,8,8,65,0,8,14,0,0,0,78,19.5,30,0,220,6,2,0,,65,16,,12,12,77,0,12,14,0,0,0,74,18.5,28,0,262,7,2,0,,77,22,,11,11,88,0,11,14,0,0,0,87,21.75,33,0,300,8,2,0,,88,23,,5,5,93,0,5,14,0,0,0,74,18.5,28,0,345,9,2,0,,93,22,,6,6,99,0,6,14,0,0,0,74,18.5,28,0,383,10,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,50,5,4,6,6,4,0,1,3,3,1,6,1,4,5,65,diverse,uni,48671,3,lorem ipsum 1,lorem ipsum 2,0,1,1
51,obqp0ar7,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.723562+00:00,1,,,118,7.90,mncxohsn,,,,,0,10,2.00,0.0,0.05,51,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,9,13,6,6,26,0,39,14,0,0,0,39,9.75,15,0,80,1,3,0,,26,10,,7,7,33,0,7,14,0,0,0,44,11.0,17,0,101,2,3,0,,33,18,,4,4,37,0,4,14,0,0,0,57,14.25,22,0,125,3,3,0,,37,10,,9,9,46,0,9,14,0,0,0,49,12.25,19,0,156,4,3,0,,46,12,,14,14,60,0,14,14,0,0,0,67,16.75,26,0,183,5,3,0,,60,21,,9,9,69,0,9,14,0,0,0,78,19.5,30,0,220,6,3,0,,69,27,,1,1,70,0,1,14,0,0,0,74,18.5,28,0,262,7,3,0,,70,21,,12,12,82,0,12,14,0,0,0,87,21.75,33,0,300,8,3,0,,82,15,,13,13,95,0,13,14,0,0,0,74,18.5,28,0,345,9,3,0,,95,18,,10,10,105,0,10,14,0,0,0,74,18.5,28,0,383,10,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,51,3,6,4,3,5,5,6,0,4,3,2,1,5,1,35,diverse,uni,21713,3,lorem ipsum 1,lorem ipsum 2,0,1,1
52,2dq1crbo,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.748715+00:00,1,,,122,8.10,mncxohsn,,,,,0,10,2.00,0.0,0.05,52,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,4,0,,20,11,12,4,4,24,0,38,14,0,0,0,39,9.75,15,0,80,1,4,0,,24,11,,6,6,30,0,6,14,0,0,0,44,11.0,17,0,101,2,4,0,,30,13,,9,9,39,0,9,14,0,0,0,57,14.25,22,0,125,3,4,0,,39,12,,7,7,46,0,7,14,0,0,0,49,12.25,19,0,156,4,4,0,,46,20,,6,6,52,0,6,14,0,0,0,67,16.75,26,0,183,5,4,0,,52,14,,16,16,68,0,16,14,0,0,0,78,19.5,30,0,220,6,4,0,,68,15,,13,13,81,0,13,14,0,0,0,74,18.5,28,0,262,7,4,0,,81,24,,9,9,90,0,9,14,0,0,0,87,21.75,33,0,300,8,4,0,,90,19,,9,9,99,0,9,14,0,0,0,74,18.5,28,0,345,9,4,0,,99,19,,9,9,108,0,9,14,0,0,0,74,18.5,28,0,383,10,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,14,0,0,0,,,,0,,15,52,1,0,0,0,3,2,4,5,3,4,2,2,4,5,22,diverse,uni,40099,3,lorem ipsum 1,lorem ipsum 2,0,1,1
53,7aob7yd8,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.772056+00:00,1,,,118,7.90,mncxohsn,,,,,0,10,2.00,0.0,0.05,53,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,10,16,6,6,26,0,40,15,0,0,0,42,10.5,16,0,80,1,1,0,,26,14,,6,6,32,0,6,15,0,0,0,53,13.25,20,0,102,2,1,0,,32,13,,4,4,36,0,4,15,0,0,0,45,11.25,17,0,129,3,1,0,,36,13,,8,8,44,0,8,15,0,0,0,56,14.0,21,0,152,4,1,0,,44,21,,6,6,50,0,6,15,0,0,0,72,18.0,27,0,180,5,1,0,,50,14,,13,13,63,0,13,15,0,0,0,70,17.5,27,0,216,6,1,0,,63,24,,3,3,66,0,3,15,0,0,0,70,17.5,27,0,254,7,1,0,,66,21,,14,14,80,0,14,15,0,0,0,92,23.0,35,0,292,8,1,0,,80,24,,8,8,88,0,8,15,0,0,0,84,21.0,32,0,340,9,1,0,,88,14,,16,16,104,0,16,15,0,0,0,78,19.5,30,0,384,10,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,15,0,0,0,,,,0,,15,53,4,4,6,6,6,0,4,1,2,0,4,2,2,0,29,diverse,uni,45052,3,lorem ipsum 1,lorem ipsum 2,0,1,1
54,ebkgjbmp,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.797034+00:00,1,,,122,8.10,mncxohsn,,,,,0,10,2.00,0.0,0.05,54,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,12,11,4,4,24,0,35,15,0,0,0,42,10.5,16,0,80,1,2,0,,24,14,,6,6,30,0,6,15,0,0,0,53,13.25,20,0,102,2,2,0,,30,9,,8,8,38,0,8,15,0,0,0,45,11.25,17,0,129,3,2,0,,38,19,,2,2,40,0,2,15,0,0,0,56,14.0,21,0,152,4,2,0,,40,18,,9,9,49,0,9,15,0,0,0,72,18.0,27,0,180,5,2,0,,49,21,,6,6,55,0,6,15,0,0,0,70,17.5,27,0,216,6,2,0,,55,13,,14,14,69,0,14,15,0,0,0,70,17.5,27,0,254,7,2,0,,69,22,,13,13,82,0,13,15,0,0,0,92,23.0,35,0,292,8,2,0,,82,18,,14,14,96,0,14,15,0,0,0,84,21.0,32,0,340,9,2,0,,96,15,,15,15,111,0,15,15,0,0,0,78,19.5,30,0,384,10,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,15,0,0,0,,,,0,,15,54,6,6,2,4,1,3,1,0,4,4,2,4,0,6,62,diverse,uni,24626,3,lorem ipsum 1,lorem ipsum 2,0,1,1
55,j4407p1p,,1,82,82,Outro,Outro_Final,2021-03-17 11:47:36.820420+00:00,1,,,114,7.70,mncxohsn,,,,,0,10,2.00,0.0,0.05,55,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,11,10,5,5,25,0,34,15,0,0,0,42,10.5,16,0,80,1,3,0,,25,11,,9,9,34,0,9,15,0,0,0,53,13.25,20,0,102,2,3,0,,34,10,,7,7,41,0,7,15,0,0,0,45,11.25,17,0,129,3,3,0,,41,12,,9,9,50,0,9,15,0,0,0,56,14.0,21,0,152,4,3,0,,50,14,,13,13,63,0,13,15,0,0,0,72,18.0,27,0,180,5,3,0,,63,18,,9,9,72,0,9,15,0,0,0,70,17.5,27,0,216,6,3,0,,72,17,,10,10,82,0,10,15,0,0,0,70,17.5,27,0,254,7,3,0,,82,23,,12,12,94,0,12,15,0,0,0,92,23.0,35,0,292,8,3,0,,94,23,,9,9,103,0,9,15,0,0,0,84,21.0,32,0,340,9,3,0,,103,28,,2,2,105,0,2,15,0,0,0,78,19.5,30,0,384,10,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,15,0,0,0,,,,0,,15,55,4,4,0,3,5,4,3,0,4,1,6,2,4,5,44,diverse,uni,28485,2,lorem ipsum 1,lorem ipsum 2,0,1,1
