participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.risk,session.config.num_rounds,session.config.participation_fee,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
70,tl7u0n0e,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.562106+00:00,1,,,65,5.25,j2abth0q,,,,,0,0.05,0.25,10,2.00,70,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,9,15,4,4,24,0,44,19,0,0,0,34,8.5,13,0,80,1,2,0,,24,7,,14,14,38,0,14,19,0,0,0,56,14.0,21,0,98,2,2,0,,38,29,,-2,-2,36,0,-2,19,0,0,0,72,18.0,27,0,126,3,2,0,,36,22,,8,8,44,0,8,19,0,0,0,79,19.75,30,0,162,4,2,0,,44,20,,19,19,63,0,19,19,0,0,0,104,26.0,39,0,203,5,2,0,,63,36,,20,20,83,0,20,19,0,0,0,149,37.25,56,0,255,6,2,0,,83,66,,-6,-44,39,0,-44,19,0,1,1,159,39.75,60,0,330,7,2,0,,39,14,,19,19,58,0,19,19,0,0,0,86,21.5,33,0,207,8,2,0,,58,25,,20,-19,39,0,-19,19,0,1,1,119,29.75,45,0,253,9,2,0,,39,28,,6,6,45,0,6,19,0,0,0,90,22.5,34,0,158,10,2,0,,,,,,,,0,0,19,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,19,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,19,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,19,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,19,0,0,0,,,,0,,15,70,1,0,2,2,3,3,4,2,3,4,4,3,6,6,20,diverse,uni,23235,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
71,smlqdppw,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.595772+00:00,1,,,66,5.30,j2abth0q,,,,,0,0.05,0.25,10,2.00,71,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,5,11,8,8,28,0,40,19,0,0,0,34,8.5,13,0,80,1,3,0,,28,22,,-1,-1,27,0,-1,19,0,0,0,56,14.0,21,0,98,2,3,0,,27,16,,11,11,38,0,11,19,0,0,0,72,18.0,27,0,126,3,3,0,,38,30,,0,0,38,0,0,19,0,0,0,79,19.75,30,0,162,4,3,0,,38,7,,32,32,70,0,32,19,0,0,0,104,26.0,39,0,203,5,3,0,,70,28,,28,28,98,0,28,19,0,0,0,149,37.25,56,0,255,6,3,0,,98,47,,13,-42,56,0,-42,19,0,1,1,159,39.75,60,0,330,7,3,0,,56,15,,18,18,74,0,18,19,0,0,0,86,21.5,33,0,207,8,3,0,,74,22,,23,-25,49,0,-25,19,0,1,1,119,29.75,45,0,253,9,3,0,,49,29,,5,5,54,0,5,19,0,0,0,90,22.5,34,0,158,10,3,0,,,,,,,,0,0,19,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,19,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,19,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,19,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,19,0,0,0,,,,0,,15,71,1,5,3,5,5,5,0,4,1,0,6,3,4,5,49,diverse,uni,36310,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
72,y9ge8ef3,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.631751+00:00,1,,,69,5.45,j2abth0q,,,,,0,0.05,0.25,10,2.00,72,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,16,17,-3,-3,17,0,46,19,0,0,0,34,8.5,13,0,80,1,4,0,,17,6,,15,15,32,0,15,19,0,0,0,56,14.0,21,0,98,2,4,0,,32,12,,15,15,47,0,15,19,0,0,0,72,18.0,27,0,126,3,4,0,,47,10,,20,20,67,0,20,19,0,0,0,79,19.75,30,0,162,4,4,0,,67,34,,5,5,72,0,5,19,0,0,0,104,26.0,39,0,203,5,4,0,,72,53,,3,3,75,0,3,19,0,0,0,149,37.25,56,0,255,6,4,0,,75,23,,37,-19,56,0,-19,19,0,1,1,159,39.75,60,0,330,7,4,0,,56,29,,4,4,60,0,4,19,0,0,0,86,21.5,33,0,207,8,4,0,,60,47,,-2,-31,29,0,-31,19,0,1,1,119,29.75,45,0,253,9,4,0,,29,23,,11,11,40,0,11,19,0,0,0,90,22.5,34,0,158,10,4,0,,,,,,,,0,0,19,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,19,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,19,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,19,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,19,0,0,0,,,,0,,15,72,0,2,0,2,6,5,0,1,0,5,6,2,6,3,18,diverse,uni,29886,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
73,qi34rv4h,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.661988+00:00,1,,,100,7.00,j2abth0q,,,,,0,0.05,0.25,10,2.00,73,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,4,10,8,8,28,0,42,20,0,0,0,30,7.5,12,0,80,1,1,0,,28,15,,8,8,36,0,8,20,0,0,0,59,14.75,23,0,98,2,1,0,,36,7,,17,17,53,0,17,20,0,0,0,63,15.75,24,0,131,3,1,0,,53,42,,-12,-12,41,0,-12,20,0,0,0,78,19.5,30,0,164,4,1,0,,41,26,,21,21,62,0,21,20,0,0,0,125,31.25,47,0,206,5,1,0,,62,32,,22,22,84,0,22,20,0,0,0,144,36.0,54,0,269,6,1,0,,84,22,,37,37,121,0,37,20,0,0,0,156,39.0,59,0,341,7,1,0,,121,65,,24,24,145,0,24,20,0,0,0,236,59.0,89,0,421,8,1,0,,145,49,,44,44,189,0,44,20,0,0,0,246,61.5,93,0,541,9,1,0,,189,119,,-17,-103,86,0,-103,20,0,1,1,272,68.0,102,0,667,10,1,0,,,,,,,,0,0,20,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,20,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,20,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,20,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,20,0,0,0,,,,0,,15,73,6,6,3,6,3,2,5,2,3,1,4,1,6,3,21,diverse,uni,32577,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
74,4cu141df,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.703171+00:00,1,,,124,8.20,j2abth0q,,,,,0,0.05,0.25,10,2.00,74,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,4,18,8,8,28,0,50,20,0,0,0,30,7.5,12,0,80,1,2,0,,28,21,,2,2,30,0,2,20,0,0,0,59,14.75,23,0,98,2,2,0,,30,19,,5,5,35,0,5,20,0,0,0,63,15.75,24,0,131,3,2,0,,35,11,,19,19,54,0,19,20,0,0,0,78,19.5,30,0,164,4,2,0,,54,42,,5,5,59,0,5,20,0,0,0,125,31.25,47,0,206,5,2,0,,59,44,,10,10,69,0,10,20,0,0,0,144,36.0,54,0,269,6,2,0,,69,33,,26,26,95,0,26,20,0,0,0,156,39.0,59,0,341,7,2,0,,95,37,,52,52,147,0,52,20,0,0,0,236,59.0,89,0,421,8,2,0,,147,56,,37,37,184,0,37,20,0,0,0,246,61.5,93,0,541,9,2,0,,184,83,,19,-82,102,0,-82,20,0,1,1,272,68.0,102,0,667,10,2,0,,,,,,,,0,0,20,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,20,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,20,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,20,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,20,0,0,0,,,,0,,15,74,4,6,2,4,3,2,2,2,5,1,0,4,0,2,30,diverse,uni,21449,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
75,3ocluxbv,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.747643+00:00,1,,,125,8.25,j2abth0q,,,,,0,0.05,0.25,10,2.00,75,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,6,16,6,6,26,0,48,20,0,0,0,30,7.5,12,0,80,1,3,0,,26,12,,11,11,37,0,11,20,0,0,0,59,14.75,23,0,98,2,3,0,,37,27,,-3,-3,34,0,-3,20,0,0,0,63,15.75,24,0,131,3,3,0,,34,16,,14,14,48,0,14,20,0,0,0,78,19.5,30,0,164,4,3,0,,48,14,,33,33,81,0,33,20,0,0,0,125,31.25,47,0,206,5,3,0,,81,26,,28,28,109,0,28,20,0,0,0,144,36.0,54,0,269,6,3,0,,109,66,,-7,-7,102,0,-7,20,0,0,0,156,39.0,59,0,341,7,3,0,,102,59,,30,30,132,0,30,20,0,0,0,236,59.0,89,0,421,8,3,0,,132,88,,5,5,137,0,5,20,0,0,0,246,61.5,93,0,541,9,3,0,,137,34,,68,-34,103,0,-34,20,0,1,1,272,68.0,102,0,667,10,3,0,,,,,,,,0,0,20,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,20,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,20,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,20,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,20,0,0,0,,,,0,,15,75,3,1,3,3,5,1,0,6,5,2,4,2,4,4,22,diverse,uni,28570,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
76,duxmn3z4,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.788410+00:00,1,,,139,8.95,j2abth0q,,,,,0,0.05,0.25,10,2.00,76,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,16,11,-4,-4,16,0,43,20,0,0,0,30,7.5,12,0,80,1,4,0,,16,11,,12,12,28,0,12,20,0,0,0,59,14.75,23,0,98,2,4,0,,28,10,,14,14,42,0,14,20,0,0,0,63,15.75,24,0,131,3,4,0,,42,9,,21,21,63,0,21,20,0,0,0,78,19.5,30,0,164,4,4,0,,63,43,,4,4,67,0,4,20,0,0,0,125,31.25,47,0,206,5,4,0,,67,42,,12,12,79,0,12,20,0,0,0,144,36.0,54,0,269,6,4,0,,79,35,,24,24,103,0,24,20,0,0,0,156,39.0,59,0,341,7,4,0,,103,75,,14,14,117,0,14,20,0,0,0,236,59.0,89,0,421,8,4,0,,117,53,,40,40,157,0,40,20,0,0,0,246,61.5,93,0,541,9,4,0,,157,36,,66,-45,112,0,-45,20,0,1,1,272,68.0,102,0,667,10,4,0,,,,,,,,0,0,20,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,20,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,20,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,20,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,20,0,0,0,,,,0,,15,76,0,0,0,0,6,3,3,1,2,3,2,3,1,1,63,diverse,uni,32581,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
77,pw3jkatl,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.831275+00:00,1,,,69,5.45,j2abth0q,,,,,0,0.05,0.25,10,2.00,77,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,4,11,10,10,30,0,39,21,0,0,0,36,9.0,14,0,80,1,1,0,,30,14,,3,3,33,0,3,21,0,0,0,45,11.25,17,0,100,2,1,0,,33,12,,11,-11,22,0,-11,21,0,1,1,59,14.75,23,0,123,3,1,0,,22,4,,12,12,34,0,12,21,0,0,0,42,10.5,16,0,78,4,1,0,,34,23,,1,1,35,0,1,21,0,0,0,62,15.5,24,0,100,5,1,0,,35,7,,8,-13,22,0,-13,21,0,1,1,38,9.5,15,0,134,6,1,0,,22,16,,1,1,23,0,1,21,0,0,0,45,11.25,17,0,79,7,1,0,,23,9,,10,10,33,0,10,21,0,0,0,49,12.25,19,0,102,8,1,0,,33,17,,12,12,45,0,12,21,0,0,0,76,19.0,29,0,129,9,1,0,,45,16,,15,15,60,0,15,21,0,0,0,81,20.25,31,0,169,10,1,0,,,,,,,,0,0,21,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,21,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,21,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,21,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,21,0,0,0,,,,0,,15,77,0,2,1,2,3,4,2,0,6,5,2,0,3,4,51,diverse,uni,40849,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
78,2a1o1l7i,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.863884+00:00,1,,,67,5.35,j2abth0q,,,,,0,0.05,0.25,10,2.00,78,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,6,10,8,8,28,0,38,21,0,0,0,36,9.0,14,0,80,1,2,0,,28,22,,-5,-5,23,0,-5,21,0,0,0,45,11.25,17,0,100,2,2,0,,23,16,,7,-8,15,0,-8,21,0,1,1,59,14.75,23,0,123,3,2,0,,15,12,,4,4,19,0,4,21,0,0,0,42,10.5,16,0,78,4,2,0,,19,12,,12,12,31,0,12,21,0,0,0,62,15.5,24,0,100,5,2,0,,31,10,,5,-13,18,0,-13,21,0,1,1,38,9.5,15,0,134,6,2,0,,18,6,,11,11,29,0,11,21,0,0,0,45,11.25,17,0,79,7,2,0,,29,16,,3,3,32,0,3,21,0,0,0,49,12.25,19,0,102,8,2,0,,32,22,,7,7,39,0,7,21,0,0,0,76,19.0,29,0,129,9,2,0,,39,13,,18,18,57,0,18,21,0,0,0,81,20.25,31,0,169,10,2,0,,,,,,,,0,0,21,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,21,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,21,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,21,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,21,0,0,0,,,,0,,15,78,5,1,0,2,3,3,2,6,0,4,2,3,1,1,58,diverse,uni,41310,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
79,v0hri32x,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.900997+00:00,1,,,68,5.40,j2abth0q,,,,,0,0.05,0.25,10,2.00,79,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,15,18,-1,-1,19,0,46,21,0,0,0,36,9.0,14,0,80,1,3,0,,19,4,,13,13,32,0,13,21,0,0,0,45,11.25,17,0,100,2,3,0,,32,13,,10,-11,21,0,-11,21,0,1,1,59,14.75,23,0,123,3,3,0,,21,14,,2,2,23,0,2,21,0,0,0,42,10.5,16,0,78,4,3,0,,23,14,,10,10,33,0,10,21,0,0,0,62,15.5,24,0,100,5,3,0,,33,6,,9,-12,21,0,-12,21,0,1,1,38,9.5,15,0,134,6,3,0,,21,14,,3,3,24,0,3,21,0,0,0,45,11.25,17,0,79,7,3,0,,24,7,,12,12,36,0,12,21,0,0,0,49,12.25,19,0,102,8,3,0,,36,18,,11,11,47,0,11,21,0,0,0,76,19.0,29,0,129,9,3,0,,47,37,,-6,-6,41,0,-6,21,0,0,0,81,20.25,31,0,169,10,3,0,,,,,,,,0,0,21,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,21,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,21,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,21,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,21,0,0,0,,,,0,,15,79,1,1,3,6,3,2,6,0,2,1,1,0,0,6,47,diverse,uni,23198,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
80,ypiy6zil,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:54.936062+00:00,1,,,78,5.90,j2abth0q,,,,,0,0.05,0.25,10,2.00,80,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,11,19,3,3,23,0,47,21,0,0,0,36,9.0,14,0,80,1,4,0,,23,5,,12,12,35,0,12,21,0,0,0,45,11.25,17,0,100,2,4,0,,35,18,,5,-15,20,0,-15,21,0,1,1,59,14.75,23,0,123,3,4,0,,20,12,,4,4,24,0,4,21,0,0,0,42,10.5,16,0,78,4,4,0,,24,13,,11,11,35,0,11,21,0,0,0,62,15.5,24,0,100,5,4,0,,35,15,,0,-17,18,0,-17,21,0,1,1,38,9.5,15,0,134,6,4,0,,18,9,,8,8,26,0,8,21,0,0,0,45,11.25,17,0,79,7,4,0,,26,17,,2,2,28,0,2,21,0,0,0,49,12.25,19,0,102,8,4,0,,28,19,,10,10,38,0,10,21,0,0,0,76,19.0,29,0,129,9,4,0,,38,15,,16,16,54,0,16,21,0,0,0,81,20.25,31,0,169,10,4,0,,,,,,,,0,0,21,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,21,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,21,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,21,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,21,0,0,0,,,,0,,15,80,0,0,4,2,1,2,4,2,4,6,2,1,1,5,48,diverse,uni,36143,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
