participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.num_rounds,session.config.risk,session.config.participation_fee,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
96,cppv660p,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.239884+00:00,1,,,25,3.25,etvc9q2x,,,,,0,0.05,10,0.33,2.00,96,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,7,19,7,7,27,0,48,25,0,0,0,35,8.75,14,0,80,1,4,0,,27,14,,7,7,34,0,7,25,0,0,0,56,14.0,21,0,101,2,4,0,,34,17,,4,4,38,0,4,25,0,0,0,54,13.5,21,0,129,3,4,0,,38,19,,5,-16,22,0,-16,25,0,1,1,64,16.0,24,0,159,4,4,0,,22,11,,6,-8,14,0,-8,25,0,1,1,45,11.25,17,0,97,5,4,0,,14,7,,4,-5,9,0,-5,25,0,1,1,27,6.75,11,0,61,6,4,0,,9,1,,3,-3,6,0,-3,25,0,1,1,10,2.5,4,0,40,7,4,0,,6,2,,3,-1,5,0,-1,25,0,1,1,11,2.75,5,0,24,8,4,0,,5,1,,1,-2,3,0,-2,25,0,1,1,5,1.25,2,0,18,9,4,0,,3,1,,1,1,4,0,1,25,0,0,0,3,0.75,2,0,11,10,4,0,,,,,,,,0,0,25,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,25,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,25,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,25,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,25,0,0,0,,,,0,,15,96,3,6,5,0,6,2,6,1,3,1,5,4,2,2,19,diverse,uni,25020,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
97,2t8olnj3,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.268207+00:00,1,,,35,3.75,etvc9q2x,,,,,0,0.05,10,0.33,2.00,97,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,6,17,10,10,30,0,41,26,0,0,0,42,10.5,16,0,80,1,1,0,,30,9,,8,8,38,0,8,26,0,0,0,45,11.25,17,0,102,2,1,0,,38,9,,8,-15,23,0,-15,26,0,1,1,45,11.25,17,0,125,3,1,0,,23,8,,4,4,27,0,4,26,0,0,0,31,7.75,12,0,75,4,1,0,,27,11,,5,-11,16,0,-11,26,0,1,1,42,10.5,16,0,92,5,1,0,,16,7,,2,-7,9,0,-7,26,0,1,1,24,6.0,9,0,58,6,1,0,,9,4,,2,2,11,0,2,26,0,0,0,14,3.5,6,0,36,7,1,0,,11,3,,4,4,15,0,4,26,0,0,0,17,4.25,7,0,46,8,1,0,,15,5,,3,3,18,0,3,26,0,0,0,21,5.25,8,0,57,9,1,0,,18,4,,6,6,24,0,6,26,0,0,0,25,6.25,10,0,68,10,1,0,,,,,,,,0,0,26,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,26,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,26,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,26,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,26,0,0,0,,,,0,,15,97,1,6,2,5,0,5,2,5,4,5,1,2,2,2,56,diverse,uni,38937,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
98,w63x6c59,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.369521+00:00,1,,,31,3.55,etvc9q2x,,,,,0,0.05,10,0.33,2.00,98,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,12,11,4,4,24,0,35,26,0,0,0,42,10.5,16,0,80,1,2,0,,24,13,,4,4,28,0,4,26,0,0,0,45,11.25,17,0,102,2,2,0,,28,10,,7,-10,18,0,-10,26,0,1,1,45,11.25,17,0,125,3,2,0,,18,5,,7,7,25,0,7,26,0,0,0,31,7.75,12,0,75,4,2,0,,25,14,,2,-11,14,0,-11,26,0,1,1,42,10.5,16,0,92,5,2,0,,14,8,,1,-6,8,0,-6,26,0,1,1,24,6.0,9,0,58,6,2,0,,8,2,,4,4,12,0,4,26,0,0,0,14,3.5,6,0,36,7,2,0,,12,5,,2,2,14,0,2,26,0,0,0,17,4.25,7,0,46,8,2,0,,14,6,,2,2,16,0,2,26,0,0,0,21,5.25,8,0,57,9,2,0,,16,6,,4,4,20,0,4,26,0,0,0,25,6.25,10,0,68,10,2,0,,,,,,,,0,0,26,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,26,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,26,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,26,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,26,0,0,0,,,,0,,15,98,6,0,0,3,3,3,4,5,1,6,4,0,0,4,25,diverse,uni,38044,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
99,jani2p7w,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.401286+00:00,1,,,38,3.90,etvc9q2x,,,,,0,0.05,10,0.33,2.00,99,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,12,17,4,4,24,0,41,26,0,0,0,42,10.5,16,0,80,1,3,0,,24,10,,7,7,31,0,7,26,0,0,0,45,11.25,17,0,102,2,3,0,,31,15,,2,-14,17,0,-14,26,0,1,1,45,11.25,17,0,125,3,3,0,,17,8,,4,4,21,0,4,26,0,0,0,31,7.75,12,0,75,4,3,0,,21,12,,4,-8,13,0,-8,26,0,1,1,42,10.5,16,0,92,5,3,0,,13,5,,4,-4,9,0,-4,26,0,1,1,24,6.0,9,0,58,6,3,0,,9,3,,3,3,12,0,3,26,0,0,0,14,3.5,6,0,36,7,3,0,,12,7,,0,0,12,0,0,26,0,0,0,17,4.25,7,0,46,8,3,0,,12,5,,3,3,15,0,3,26,0,0,0,21,5.25,8,0,57,9,3,0,,15,4,,6,6,21,0,6,26,0,0,0,25,6.25,10,0,68,10,3,0,,,,,,,,0,0,26,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,26,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,26,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,26,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,26,0,0,0,,,,0,,15,99,5,1,4,5,2,0,3,0,0,4,1,5,3,5,64,diverse,uni,49117,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
100,sz05yods,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.432506+00:00,1,,,29,3.45,etvc9q2x,,,,,0,0.05,10,0.33,2.00,100,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,12,11,4,4,24,0,35,26,0,0,0,42,10.5,16,0,80,1,4,0,,24,13,,4,4,28,0,4,26,0,0,0,45,11.25,17,0,102,2,4,0,,28,11,,6,-11,17,0,-11,26,0,1,1,45,11.25,17,0,125,3,4,0,,17,10,,2,2,19,0,2,26,0,0,0,31,7.75,12,0,75,4,4,0,,19,5,,11,-4,15,0,-4,26,0,1,1,42,10.5,16,0,92,5,4,0,,15,4,,5,-5,10,0,-5,26,0,1,1,24,6.0,9,0,58,6,4,0,,10,5,,1,1,11,0,1,26,0,0,0,14,3.5,6,0,36,7,4,0,,11,2,,5,5,16,0,5,26,0,0,0,17,4.25,7,0,46,8,4,0,,16,5,,3,3,19,0,3,26,0,0,0,21,5.25,8,0,57,9,4,0,,19,11,,-1,-1,18,0,-1,26,0,0,0,25,6.25,10,0,68,10,4,0,,,,,,,,0,0,26,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,26,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,26,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,26,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,26,0,0,0,,,,0,,15,100,6,5,4,5,6,3,5,5,2,3,1,0,1,3,52,diverse,uni,23783,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
101,duk9p9xq,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.461693+00:00,1,,,41,4.05,etvc9q2x,,,,,0,0.05,10,0.33,2.00,101,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,12,20,2,2,22,0,47,27,0,0,0,37,9.25,14,0,80,1,1,0,,22,12,,1,1,23,0,1,27,0,0,0,34,8.5,13,0,99,2,1,0,,23,7,,12,12,35,0,12,27,0,0,0,49,12.25,19,0,117,3,1,0,,35,20,,1,1,36,0,1,27,0,0,0,56,14.0,21,0,144,4,1,0,,36,7,,20,20,56,0,20,27,0,0,0,70,17.5,27,0,172,5,1,0,,56,14,,11,11,67,0,11,27,0,0,0,66,16.5,25,0,210,6,1,0,,67,30,,9,9,76,0,9,27,0,0,0,102,25.5,39,0,244,7,1,0,,76,16,,30,-23,53,0,-23,27,0,1,1,122,30.5,46,0,298,8,1,0,,53,22,,8,-22,31,0,-22,27,0,1,1,78,19.5,30,0,180,9,1,0,,31,18,,0,-15,16,0,-15,27,0,1,1,46,11.5,18,0,112,10,1,0,,,,,,,,0,0,27,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,27,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,27,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,27,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,27,0,0,0,,,,0,,15,101,0,0,2,6,5,6,2,3,3,5,3,2,1,4,25,diverse,uni,29040,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
102,7uvefmg7,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.493140+00:00,1,,,35,3.75,etvc9q2x,,,,,0,0.05,10,0.33,2.00,102,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,10,12,4,4,24,0,39,27,0,0,0,37,9.25,14,0,80,1,2,0,,24,7,,6,6,30,0,6,27,0,0,0,34,8.5,13,0,99,2,2,0,,30,14,,5,5,35,0,5,27,0,0,0,49,12.25,19,0,117,3,2,0,,35,12,,9,9,44,0,9,27,0,0,0,56,14.0,21,0,144,4,2,0,,44,18,,9,9,53,0,9,27,0,0,0,70,17.5,27,0,172,5,2,0,,53,28,,-3,-3,50,0,-3,27,0,0,0,66,16.5,25,0,210,6,2,0,,50,10,,29,29,79,0,29,27,0,0,0,102,25.5,39,0,244,7,2,0,,79,41,,5,-37,42,0,-37,27,0,1,1,122,30.5,46,0,298,8,2,0,,42,13,,17,-12,30,0,-12,27,0,1,1,78,19.5,30,0,180,9,2,0,,30,8,,10,-10,20,0,-10,27,0,1,1,46,11.5,18,0,112,10,2,0,,,,,,,,0,0,27,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,27,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,27,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,27,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,27,0,0,0,,,,0,,15,102,6,1,2,1,3,3,0,3,5,5,0,0,2,2,37,diverse,uni,42045,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
103,dm6gkllp,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.521925+00:00,1,,,31,3.55,etvc9q2x,,,,,0,0.05,10,0.33,2.00,103,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,7,13,7,7,27,0,40,27,0,0,0,37,9.25,14,0,80,1,3,0,,27,7,,6,6,33,0,6,27,0,0,0,34,8.5,13,0,99,2,3,0,,33,15,,4,4,37,0,4,27,0,0,0,49,12.25,19,0,117,3,3,0,,37,15,,6,6,43,0,6,27,0,0,0,56,14.0,21,0,144,4,3,0,,43,17,,10,10,53,0,10,27,0,0,0,70,17.5,27,0,172,5,3,0,,53,10,,15,15,68,0,15,27,0,0,0,66,16.5,25,0,210,6,3,0,,68,39,,0,0,68,0,0,27,0,0,0,102,25.5,39,0,244,7,3,0,,68,38,,8,-30,38,0,-30,27,0,1,1,122,30.5,46,0,298,8,3,0,,38,18,,12,-13,25,0,-13,27,0,1,1,78,19.5,30,0,180,9,3,0,,25,7,,11,-7,18,0,-7,27,0,1,1,46,11.5,18,0,112,10,3,0,,,,,,,,0,0,27,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,27,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,27,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,27,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,27,0,0,0,,,,0,,15,103,5,1,1,5,3,4,4,5,6,2,4,1,1,4,32,diverse,uni,29606,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
104,9d56h56e,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.549286+00:00,1,,,32,3.60,etvc9q2x,,,,,0,0.05,10,0.33,2.00,104,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,8,15,6,6,26,0,42,27,0,0,0,37,9.25,14,0,80,1,4,0,,26,8,,5,5,31,0,5,27,0,0,0,34,8.5,13,0,99,2,4,0,,31,13,,6,6,37,0,6,27,0,0,0,49,12.25,19,0,117,3,4,0,,37,9,,12,12,49,0,12,27,0,0,0,56,14.0,21,0,144,4,4,0,,49,28,,-1,-1,48,0,-1,27,0,0,0,70,17.5,27,0,172,5,4,0,,48,14,,11,11,59,0,11,27,0,0,0,66,16.5,25,0,210,6,4,0,,59,23,,16,16,75,0,16,27,0,0,0,102,25.5,39,0,244,7,4,0,,75,27,,19,-28,47,0,-28,27,0,1,1,122,30.5,46,0,298,8,4,0,,47,25,,5,-21,26,0,-21,27,0,1,1,78,19.5,30,0,180,9,4,0,,26,13,,5,-10,16,0,-10,27,0,1,1,46,11.5,18,0,112,10,4,0,,,,,,,,0,0,27,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,27,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,27,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,27,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,27,0,0,0,,,,0,,15,104,2,6,0,5,0,6,3,2,3,1,4,3,2,4,32,diverse,uni,34517,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
105,69sa6jwc,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.576358+00:00,1,,,51,4.55,etvc9q2x,,,,,0,0.05,10,0.33,2.00,105,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,11,14,4,4,24,0,41,28,0,0,0,38,9.5,15,0,80,1,1,0,,24,6,,6,6,30,0,6,28,0,0,0,31,7.75,12,0,102,2,1,0,,30,10,,6,6,36,0,6,28,0,0,0,42,10.5,16,0,119,3,1,0,,36,9,,8,8,44,0,8,28,0,0,0,44,11.0,17,0,141,4,1,0,,44,18,,5,5,49,0,5,28,0,0,0,60,15.0,23,0,165,5,1,0,,49,15,,14,14,63,0,14,28,0,0,0,75,18.75,29,0,197,6,1,0,,63,24,,14,14,77,0,14,28,0,0,0,100,25.0,38,0,238,7,1,0,,77,30,,13,13,90,0,13,28,0,0,0,113,28.25,43,0,290,8,1,0,,90,41,,12,-39,51,0,-39,28,0,1,1,141,35.25,53,0,349,9,1,0,,51,11,,17,-17,34,0,-17,28,0,1,1,73,18.25,28,0,211,10,1,0,,,,,,,,0,0,28,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,28,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,28,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,28,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,28,0,0,0,,,,0,,15,105,6,1,6,6,5,0,1,2,3,0,1,4,0,3,37,diverse,uni,24454,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
106,eg3pajkf,,1,82,82,Outro,Outro_Final,2021-03-16 19:50:36.605481+00:00,1,,,46,4.30,etvc9q2x,,,,,0,0.05,10,0.33,2.00,106,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,8,14,7,7,27,0,41,28,0,0,0,38,9.5,15,0,80,1,2,0,,27,10,,2,2,29,0,2,28,0,0,0,31,7.75,12,0,102,2,2,0,,29,7,,9,9,38,0,9,28,0,0,0,42,10.5,16,0,119,3,2,0,,38,20,,-3,-3,35,0,-3,28,0,0,0,44,11.0,17,0,141,4,2,0,,35,21,,2,2,37,0,2,28,0,0,0,60,15.0,23,0,165,5,2,0,,37,19,,10,10,47,0,10,28,0,0,0,75,18.75,29,0,197,6,2,0,,47,24,,14,14,61,0,14,28,0,0,0,100,25.0,38,0,238,7,2,0,,61,14,,29,29,90,0,29,28,0,0,0,113,28.25,43,0,290,8,2,0,,90,32,,21,-34,56,0,-34,28,0,1,1,141,35.25,53,0,349,9,2,0,,56,20,,8,-24,32,0,-24,28,0,1,1,73,18.25,28,0,211,10,2,0,,,,,,,,0,0,28,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,28,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,28,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,28,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,28,0,0,0,,,,0,,15,106,3,5,2,2,6,3,2,3,0,1,3,0,3,5,39,diverse,uni,45522,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
