participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.num_rounds,session.config.risk,session.config.real_world_currency_per_point,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
51,iulxpsf4,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.285397+00:00,1,,,83,6.15,m6rcza66,,,,,0,2.00,10,0.0,0.05,51,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,13,10,2,2,22,0,32,18,0,0,35,11.67,15,0,60,1,3,0,,22,14,,2,2,24,0,2,18,0,0,38,12.67,16,0,70,2,3,0,,24,12,,6,6,30,0,6,18,0,0,41,13.67,18,0,80,3,3,0,,30,11,,4,4,34,0,4,18,0,0,35,11.67,15,0,93,4,3,0,,34,15,,5,5,39,0,5,18,0,0,47,15.67,20,0,103,5,3,0,,39,18,,3,3,42,0,3,18,0,0,50,16.67,21,0,116,6,3,0,,42,14,,11,11,53,0,11,18,0,0,59,19.67,25,0,129,7,3,0,,53,33,,-2,-2,51,0,-2,18,0,0,74,24.67,31,0,145,8,3,0,,51,24,,11,11,62,0,11,18,0,0,84,28.0,35,0,164,9,3,0,,62,22,,11,11,73,0,11,18,0,0,78,26.0,33,0,185,10,3,0,,,,,,,,0,0,18,0,0,,,,0,,11,3,0,,,,,,,,0,0,18,0,0,,,,0,,12,3,0,,,,,,,,0,0,18,0,0,,,,0,,13,3,0,,,,,,,,0,0,18,0,0,,,,0,,14,3,0,,,,,,,,0,0,18,0,0,,,,0,,15,51,18,diverse,uni,28323,yes,lorem ipsum,lorem ipsum,0,1,1
52,a5fz7dnx,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.345551+00:00,1,,,70,5.50,m6rcza66,,,,,0,2.00,10,0.0,0.05,52,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,10,10,2,2,22,0,22,19,0,0,28,9.33,12,0,60,1,1,0,,22,10,,4,4,26,0,4,19,0,0,33,11.0,14,0,68,2,1,0,,26,13,,4,4,30,0,4,19,0,0,40,13.33,17,0,77,3,1,0,,30,16,,4,4,34,0,4,19,0,0,47,15.67,20,0,88,4,1,0,,34,18,,6,6,40,0,6,19,0,0,56,18.67,24,0,101,5,1,0,,40,22,,3,3,43,0,3,19,0,0,60,20.0,25,0,117,6,1,0,,43,24,,5,5,48,0,5,19,0,0,68,22.67,29,0,132,7,1,0,,48,28,,3,3,51,0,3,19,0,0,73,24.33,31,0,151,8,1,0,,51,17,,7,7,58,0,7,19,0,0,57,19.0,24,0,171,9,1,0,,58,21,,12,12,70,0,12,19,0,0,79,26.33,33,0,186,10,1,0,,,,,,,,0,0,19,0,0,,,,0,,11,1,0,,,,,,,,0,0,19,0,0,,,,0,,12,1,0,,,,,,,,0,0,19,0,0,,,,0,,13,1,0,,,,,,,,0,0,19,0,0,,,,0,,14,1,0,,,,,,,,0,0,19,0,0,,,,0,,15,52,19,diverse,uni,35448,yes,lorem ipsum,lorem ipsum,0,1,1
53,ihtg7xy5,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.383495+00:00,1,,,70,5.50,m6rcza66,,,,,0,2.00,10,0.0,0.05,53,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,9,14,3,3,23,0,23,19,0,0,28,9.33,12,0,60,1,2,0,,23,12,,2,2,25,0,2,19,0,0,33,11.0,14,0,68,2,2,0,,25,16,,1,1,26,0,1,19,0,0,40,13.33,17,0,77,3,2,0,,26,15,,5,5,31,0,5,19,0,0,47,15.67,20,0,88,4,2,0,,31,14,,10,10,41,0,10,19,0,0,56,18.67,24,0,101,5,2,0,,41,19,,6,6,47,0,6,19,0,0,60,20.0,25,0,117,6,2,0,,47,25,,4,4,51,0,4,19,0,0,68,22.67,29,0,132,7,2,0,,51,21,,10,10,61,0,10,19,0,0,73,24.33,31,0,151,8,2,0,,61,20,,4,4,65,0,4,19,0,0,57,19.0,24,0,171,9,2,0,,65,28,,5,5,70,0,5,19,0,0,79,26.33,33,0,186,10,2,0,,,,,,,,0,0,19,0,0,,,,0,,11,2,0,,,,,,,,0,0,19,0,0,,,,0,,12,2,0,,,,,,,,0,0,19,0,0,,,,0,,13,2,0,,,,,,,,0,0,19,0,0,,,,0,,14,2,0,,,,,,,,0,0,19,0,0,,,,0,,15,53,19,diverse,uni,43914,yes,lorem ipsum,lorem ipsum,0,1,1
54,qq10dycp,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.412045+00:00,1,,,66,5.30,m6rcza66,,,,,0,2.00,10,0.0,0.05,54,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,9,13,3,3,23,0,23,19,0,0,28,9.33,12,0,60,1,3,0,,23,11,,3,3,26,0,3,19,0,0,33,11.0,14,0,68,2,3,0,,26,11,,6,6,32,0,6,19,0,0,40,13.33,17,0,77,3,3,0,,32,16,,4,4,36,0,4,19,0,0,47,15.67,20,0,88,4,3,0,,36,24,,0,0,36,0,0,19,0,0,56,18.67,24,0,101,5,3,0,,36,19,,6,6,42,0,6,19,0,0,60,20.0,25,0,117,6,3,0,,42,19,,10,10,52,0,10,19,0,0,68,22.67,29,0,132,7,3,0,,52,24,,7,7,59,0,7,19,0,0,73,24.33,31,0,151,8,3,0,,59,20,,4,4,63,0,4,19,0,0,57,19.0,24,0,171,9,3,0,,63,30,,3,3,66,0,3,19,0,0,79,26.33,33,0,186,10,3,0,,,,,,,,0,0,19,0,0,,,,0,,11,3,0,,,,,,,,0,0,19,0,0,,,,0,,12,3,0,,,,,,,,0,0,19,0,0,,,,0,,13,3,0,,,,,,,,0,0,19,0,0,,,,0,,14,3,0,,,,,,,,0,0,19,0,0,,,,0,,15,54,23,diverse,uni,41798,yes,lorem ipsum,lorem ipsum,0,1,1
55,z7he3p5w,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.439931+00:00,1,,,74,5.70,m6rcza66,,,,,0,2.00,10,0.0,0.05,55,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,9,13,2,2,22,0,22,20,0,0,26,8.67,11,0,60,1,1,0,,22,10,,2,2,24,0,2,20,0,0,28,9.33,12,0,67,2,1,0,,24,14,,3,3,27,0,3,20,0,0,39,13.0,17,0,75,3,1,0,,27,13,,7,7,34,0,7,20,0,0,46,15.33,20,0,87,4,1,0,,34,20,,1,1,35,0,1,20,0,0,49,16.33,21,0,101,5,1,0,,35,22,,1,1,36,0,1,20,0,0,55,18.33,23,0,115,6,1,0,,36,22,,6,6,42,0,6,20,0,0,66,22.0,28,0,129,7,1,0,,42,23,,7,7,49,0,7,20,0,0,72,24.0,30,0,147,8,1,0,,49,18,,13,13,62,0,13,20,0,0,73,24.33,31,0,165,9,1,0,,62,26,,12,12,74,0,12,20,0,0,89,29.67,38,0,185,10,1,0,,,,,,,,0,0,20,0,0,,,,0,,11,1,0,,,,,,,,0,0,20,0,0,,,,0,,12,1,0,,,,,,,,0,0,20,0,0,,,,0,,13,1,0,,,,,,,,0,0,20,0,0,,,,0,,14,1,0,,,,,,,,0,0,20,0,0,,,,0,,15,55,22,diverse,uni,29662,yes,lorem ipsum,lorem ipsum,0,1,1
56,u0rk0hrv,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.469666+00:00,1,,,79,5.95,m6rcza66,,,,,0,2.00,10,0.0,0.05,56,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,11,13,0,0,20,0,20,20,0,0,26,8.67,11,0,60,1,2,0,,20,10,,2,2,22,0,2,20,0,0,28,9.33,12,0,67,2,2,0,,22,12,,5,5,27,0,5,20,0,0,39,13.0,17,0,75,3,2,0,,27,12,,8,8,35,0,8,20,0,0,46,15.33,20,0,87,4,2,0,,35,11,,10,10,45,0,10,20,0,0,49,16.33,21,0,101,5,2,0,,45,18,,5,5,50,0,5,20,0,0,55,18.33,23,0,115,6,2,0,,50,25,,3,3,53,0,3,20,0,0,66,22.0,28,0,129,7,2,0,,53,19,,11,11,64,0,11,20,0,0,72,24.0,30,0,147,8,2,0,,64,25,,6,6,70,0,6,20,0,0,73,24.33,31,0,165,9,2,0,,70,29,,9,9,79,0,9,20,0,0,89,29.67,38,0,185,10,2,0,,,,,,,,0,0,20,0,0,,,,0,,11,2,0,,,,,,,,0,0,20,0,0,,,,0,,12,2,0,,,,,,,,0,0,20,0,0,,,,0,,13,2,0,,,,,,,,0,0,20,0,0,,,,0,,14,2,0,,,,,,,,0,0,20,0,0,,,,0,,15,56,22,diverse,uni,34685,yes,lorem ipsum,lorem ipsum,0,1,1
57,lk11cu9h,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.499597+00:00,1,,,57,4.85,m6rcza66,,,,,0,2.00,10,0.0,0.05,57,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,6,19,5,5,25,0,25,20,0,0,26,8.67,11,0,60,1,3,0,,25,8,,4,4,29,0,4,20,0,0,28,9.33,12,0,67,2,3,0,,29,13,,4,4,33,0,4,20,0,0,39,13.0,17,0,75,3,3,0,,33,21,,-1,-1,32,0,-1,20,0,0,46,15.33,20,0,87,4,3,0,,32,18,,3,3,35,0,3,20,0,0,49,16.33,21,0,101,5,3,0,,35,15,,8,8,43,0,8,20,0,0,55,18.33,23,0,115,6,3,0,,43,19,,9,9,52,0,9,20,0,0,66,22.0,28,0,129,7,3,0,,52,30,,0,0,52,0,0,20,0,0,72,24.0,30,0,147,8,3,0,,52,30,,1,1,53,0,1,20,0,0,73,24.33,31,0,165,9,3,0,,53,34,,4,4,57,0,4,20,0,0,89,29.67,38,0,185,10,3,0,,,,,,,,0,0,20,0,0,,,,0,,11,3,0,,,,,,,,0,0,20,0,0,,,,0,,12,3,0,,,,,,,,0,0,20,0,0,,,,0,,13,3,0,,,,,,,,0,0,20,0,0,,,,0,,14,3,0,,,,,,,,0,0,20,0,0,,,,0,,15,57,23,diverse,uni,41173,yes,lorem ipsum,lorem ipsum,0,1,1
58,bna64jul,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.526673+00:00,1,,,76,5.80,m6rcza66,,,,,0,2.00,10,0.0,0.05,58,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,11,19,4,4,24,0,24,21,0,0,34,11.33,15,0,60,1,1,0,,24,16,,0,0,24,0,0,21,0,0,38,12.67,16,0,71,2,1,0,,24,12,,6,6,30,0,6,21,0,0,41,13.67,18,0,81,3,1,0,,30,14,,4,4,34,0,4,21,0,0,41,13.67,18,0,94,4,1,0,,34,11,,11,11,45,0,11,21,0,0,52,17.33,22,0,107,5,1,0,,45,23,,2,2,47,0,2,21,0,0,59,19.67,25,0,121,6,1,0,,47,25,,5,5,52,0,5,21,0,0,72,24.0,30,0,137,7,1,0,,52,32,,5,5,57,0,5,21,0,0,88,29.33,37,0,155,8,1,0,,57,21,,13,13,70,0,13,21,0,0,81,27.0,34,0,178,9,1,0,,70,31,,6,6,76,0,6,21,0,0,87,29.0,37,0,199,10,1,0,,,,,,,,0,0,21,0,0,,,,0,,11,1,0,,,,,,,,0,0,21,0,0,,,,0,,12,1,0,,,,,,,,0,0,21,0,0,,,,0,,13,1,0,,,,,,,,0,0,21,0,0,,,,0,,14,1,0,,,,,,,,0,0,21,0,0,,,,0,,15,58,23,diverse,uni,29038,yes,lorem ipsum,lorem ipsum,0,1,1
59,fbybehmm,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.554016+00:00,1,,,78,5.90,m6rcza66,,,,,0,2.00,10,0.0,0.05,59,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,13,19,2,2,22,0,22,21,0,0,34,11.33,15,0,60,1,2,0,,22,11,,5,5,27,0,5,21,0,0,38,12.67,16,0,71,2,2,0,,27,13,,5,5,32,0,5,21,0,0,41,13.67,18,0,81,3,2,0,,32,15,,3,3,35,0,3,21,0,0,41,13.67,18,0,94,4,2,0,,35,19,,3,3,38,0,3,21,0,0,52,17.33,22,0,107,5,2,0,,38,24,,1,1,39,0,1,21,0,0,59,19.67,25,0,121,6,2,0,,39,19,,11,11,50,0,11,21,0,0,72,24.0,30,0,137,7,2,0,,50,26,,11,11,61,0,11,21,0,0,88,29.33,37,0,155,8,2,0,,61,22,,12,12,73,0,12,21,0,0,81,27.0,34,0,178,9,2,0,,73,32,,5,5,78,0,5,21,0,0,87,29.0,37,0,199,10,2,0,,,,,,,,0,0,21,0,0,,,,0,,11,2,0,,,,,,,,0,0,21,0,0,,,,0,,12,2,0,,,,,,,,0,0,21,0,0,,,,0,,13,2,0,,,,,,,,0,0,21,0,0,,,,0,,14,2,0,,,,,,,,0,0,21,0,0,,,,0,,15,59,24,diverse,uni,22137,yes,lorem ipsum,lorem ipsum,0,1,1
60,y86p7w1l,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.580085+00:00,1,,,69,5.45,m6rcza66,,,,,0,2.00,10,0.0,0.05,60,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,10,18,5,5,25,0,25,21,0,0,34,11.33,15,0,60,1,3,0,,25,11,,5,5,30,0,5,21,0,0,38,12.67,16,0,71,2,3,0,,30,16,,2,2,32,0,2,21,0,0,41,13.67,18,0,81,3,3,0,,32,12,,6,6,38,0,6,21,0,0,41,13.67,18,0,94,4,3,0,,38,22,,0,0,38,0,0,21,0,0,52,17.33,22,0,107,5,3,0,,38,12,,13,13,51,0,13,21,0,0,59,19.67,25,0,121,6,3,0,,51,28,,2,2,53,0,2,21,0,0,72,24.0,30,0,137,7,3,0,,53,30,,7,7,60,0,7,21,0,0,88,29.33,37,0,155,8,3,0,,60,38,,-4,-4,56,0,-4,21,0,0,81,27.0,34,0,178,9,3,0,,56,24,,13,13,69,0,13,21,0,0,87,29.0,37,0,199,10,3,0,,,,,,,,0,0,21,0,0,,,,0,,11,3,0,,,,,,,,0,0,21,0,0,,,,0,,12,3,0,,,,,,,,0,0,21,0,0,,,,0,,13,3,0,,,,,,,,0,0,21,0,0,,,,0,,14,3,0,,,,,,,,0,0,21,0,0,,,,0,,15,60,25,diverse,uni,42244,yes,lorem ipsum,lorem ipsum,0,1,1
61,68hwx9o1,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.605270+00:00,1,,,70,5.50,m6rcza66,,,,,0,2.00,10,0.0,0.05,61,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,12,18,2,2,22,0,22,22,0,0,32,10.67,14,0,60,1,1,0,,22,12,,3,3,25,0,3,22,0,0,34,11.33,15,0,70,2,1,0,,25,14,,5,5,30,0,5,22,0,0,44,14.67,19,0,81,3,1,0,,30,10,,8,8,38,0,8,22,0,0,42,14.0,18,0,94,4,1,0,,38,12,,4,4,42,0,4,22,0,0,37,12.33,16,0,106,5,1,0,,42,26,,-1,-1,41,0,-1,22,0,0,59,19.67,25,0,117,6,1,0,,41,23,,7,7,48,0,7,22,0,0,71,23.67,30,0,133,7,1,0,,48,20,,4,4,52,0,4,22,0,0,57,19.0,24,0,152,8,1,0,,52,21,,10,10,62,0,10,22,0,0,74,24.67,31,0,167,9,1,0,,62,34,,8,8,70,0,8,22,0,0,100,33.33,42,0,186,10,1,0,,,,,,,,0,0,22,0,0,,,,0,,11,1,0,,,,,,,,0,0,22,0,0,,,,0,,12,1,0,,,,,,,,0,0,22,0,0,,,,0,,13,1,0,,,,,,,,0,0,22,0,0,,,,0,,14,1,0,,,,,,,,0,0,22,0,0,,,,0,,15,61,18,diverse,uni,41949,yes,lorem ipsum,lorem ipsum,0,1,1
62,elahrwrs,,1,80,80,Outro,Outro_Final,2021-03-08 20:47:46.636105+00:00,1,,,74,5.70,m6rcza66,,,,,0,2.00,10,0.0,0.05,62,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,13,11,1,1,21,0,21,22,0,0,32,10.67,14,0,60,1,2,0,,21,12,,3,3,24,0,3,22,0,0,34,11.33,15,0,70,2,2,0,,24,14,,5,5,29,0,5,22,0,0,44,14.67,19,0,81,3,2,0,,29,17,,1,1,30,0,1,22,0,0,42,14.0,18,0,94,4,2,0,,30,12,,4,4,34,0,4,22,0,0,37,12.33,16,0,106,5,2,0,,34,19,,6,6,40,0,6,22,0,0,59,19.67,25,0,117,6,2,0,,40,17,,13,13,53,0,13,22,0,0,71,23.67,30,0,133,7,2,0,,53,20,,4,4,57,0,4,22,0,0,57,19.0,24,0,152,8,2,0,,57,21,,10,10,67,0,10,22,0,0,74,24.67,31,0,167,9,2,0,,67,35,,7,7,74,0,7,22,0,0,100,33.33,42,0,186,10,2,0,,,,,,,,0,0,22,0,0,,,,0,,11,2,0,,,,,,,,0,0,22,0,0,,,,0,,12,2,0,,,,,,,,0,0,22,0,0,,,,0,,13,2,0,,,,,,,,0,0,22,0,0,,,,0,,14,2,0,,,,,,,,0,0,22,0,0,,,,0,,15,62,19,diverse,uni,28907,yes,lorem ipsum,lorem ipsum,0,1,1
